time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20171026T171552,56.53,500,500,56.54,600,600
20171026T171554,56.52,600,600,56.53,1200,1200
20171026T171554,56.52,600,600,56.53,1100,1100
20171026T171555,56.52,600,600,56.53,1300,1300
20171026T171557,56.52,800,800,56.53,1800,1800
20171026T171558,56.5,700,700,56.51,900,900
20171026T171559,56.5,500,500,56.51,1000,1000
20171026T171601,56.5,400,400,56.51,1000,1000
20171026T171602,56.5,400,400,56.51,1200,1200
20171026T171603,56.49,400,400,56.5,1000,1000
20171026T171603,56.49,1100,1100,56.49,500,500
20171026T171603,56.49,1100,1100,56.49,200,200
20171026T171604,56.49,1200,1200,56.5,500,500
20171026T171607,56.49,1200,1200,56.5,600,600
20171026T171609,56.49,700,700,56.5,500,500
20171026T171610,56.49,2200,2200,56.5,300,300
20171026T171613,56.49,2100,2100,56.5,300,300
20171026T171615,56.49,2000,2000,56.5,700,700
20171026T171616,56.49,2000,2000,56.5,600,600
20171026T171622,56.49,1800,1800,56.5,800,800
20171026T171624,56.49,1800,1800,56.5,900,900
20171026T171627,56.48,800,800,56.49,1800,1800
20171026T171627,56.47,2500,2500,56.48,500,500
20171026T171627,56.47,1900,1900,56.48,500,500
20171026T171627,56.47,1900,1900,56.48,600,600
20171026T171629,56.47,1800,1800,56.48,600,600
20171026T171631,56.47,1200,1200,56.48,900,900
20171026T171634,56.47,1200,1200,56.48,1000,1000
20171026T171635,56.47,400,400,56.47,100,100
20171026T171635,56.47,600,600,56.48,1100,1100
20171026T171636,56.48,100,100,56.48,300,300
20171026T171636,56.48,900,900,56.49,800,800
20171026T171638,56.48,1200,1200,56.49,400,400
20171026T171639,56.49,600,600,56.5,700,700
20171026T171639,56.49,500,500,56.5,600,600
20171026T171640,56.48,800,800,56.49,900,900
20171026T171640,56.49,300,300,56.5,700,700
20171026T171641,56.48,300,300,56.49,500,500
20171026T171642,56.48,400,400,56.49,800,800
20171026T171645,56.48,500,500,56.49,600,600
20171026T171646,56.48,400,400,56.48,100,100
20171026T171647,56.48,600,600,56.49,500,500
20171026T171648,56.47,500,500,56.48,900,900
20171026T171648,56.47,200,200,56.47,400,400
20171026T171648,56.47,500,500,56.48,300,300
20171026T171648,56.47,600,600,56.49,1000,1000
20171026T171650,56.47,200,200,56.48,800,800
20171026T171650,56.47,700,700,56.48,800,800
20171026T171650,56.48,300,300,56.49,1500,1500
20171026T171651,56.48,1600,1600,56.49,500,500
20171026T171652,56.48,1700,1700,56.49,500,500
20171026T171654,56.47,500,500,56.48,700,700
20171026T171654,56.47,500,500,56.48,100,100
20171026T171655,56.47,400,400,56.48,100,100
20171026T171657,56.47,700,700,56.48,200,200
20171026T171658,56.47,700,700,56.48,300,300
20171026T171701,56.48,900,900,56.49,600,600
20171026T171702,56.48,500,500,56.49,800,800
20171026T171703,56.48,700,700,56.49,600,600
20171026T171705,56.48,700,700,56.49,800,800
20171026T171707,56.48,900,900,56.49,300,300
20171026T171709,56.48,2200,2200,56.49,300,300
20171026T171710,56.48,2100,2100,56.49,300,300
20171026T171712,56.48,1700,1700,56.49,800,800
20171026T171713,56.48,1800,1800,56.49,600,600
20171026T171715,56.49,200,200,56.5,700,700
20171026T171716,56.49,100,100,56.5,1300,1300
20171026T171717,56.49,400,400,56.5,700,700
20171026T171718,56.49,300,300,56.5,1100,1100
20171026T171719,56.48,1300,1300,56.49,600,600
20171026T171722,56.48,1700,1700,56.49,100,100
20171026T171723,56.48,1300,1300,56.49,600,600
20171026T171726,56.48,2000,2000,56.5,800,800
20171026T171728,56.48,2000,2000,56.5,700,700
20171026T171730,56.48,2200,2200,56.5,700,700
20171026T171732,56.49,400,400,56.5,700,700
20171026T171735,56.48,1300,1300,56.49,1100,1100
20171026T171736,56.48,1300,1300,56.49,1200,1200
20171026T171738,56.48,1300,1300,56.49,1100,1100
20171026T171740,56.48,500,500,56.49,1000,1000
20171026T171741,56.47,1000,1000,56.48,1500,1500
20171026T171741,56.47,1100,1100,56.48,1100,1100
20171026T171742,56.47,1400,1400,56.48,500,500
20171026T171744,56.48,400,400,56.49,800,800
20171026T171746,56.48,700,700,56.49,800,800
20171026T171747,56.48,800,800,56.49,700,700
20171026T171752,56.48,700,700,56.49,700,700
20171026T171757,56.48,700,700,56.49,800,800
20171026T171759,56.48,700,700,56.49,1000,1000
20171026T171801,56.48,1500,1500,56.49,800,800
20171026T171802,56.48,1500,1500,56.49,1000,1000
20171026T171804,56.48,1500,1500,56.49,1100,1100
20171026T171807,56.48,1600,1600,56.49,900,900
20171026T171808,56.48,1500,1500,56.49,1300,1300
20171026T171809,56.48,1400,1400,56.49,1300,1300
20171026T171810,56.48,800,800,56.49,1700,1700
20171026T171812,56.48,900,900,56.49,1000,1000
20171026T171813,56.48,700,700,56.49,1600,1600
20171026T171814,56.48,700,700,56.49,1700,1700
20171026T171815,56.48,700,700,56.49,2000,2000
20171026T171816,56.48,600,600,56.49,1900,1900
20171026T171819,56.48,1000,1000,56.49,1500,1500
20171026T171821,56.48,600,600,56.49,1700,1700
20171026T171823,56.48,600,600,56.49,1900,1900
20171026T171825,56.48,600,600,56.49,1600,1600
20171026T171827,56.48,1300,1300,56.49,1900,1900
20171026T171828,56.48,700,700,56.49,1900,1900
20171026T171829,56.48,700,700,56.49,1600,1600
20171026T171830,56.48,1000,1000,56.48,900,900
20171026T171830,56.47,1500,1500,56.48,600,600
20171026T171830,56.47,1400,1400,56.48,800,800
20171026T171830,56.47,1100,1100,56.48,1500,1500
20171026T171831,56.47,1200,1200,56.48,1000,1000
20171026T171832,56.47,1500,1500,56.48,700,700
20171026T171834,56.47,1600,1600,56.48,1800,1800
20171026T171835,56.47,1800,1800,56.48,1800,1800
20171026T171836,56.47,1600,1600,56.48,1900,1900
20171026T171837,56.47,1800,1800,56.48,1800,1800
20171026T171838,56.47,1800,1800,56.48,1900,1900
20171026T171839,56.47,1600,1600,56.48,1900,1900
20171026T171843,56.47,1400,1400,56.48,2100,2100
20171026T171845,56.47,1400,1400,56.48,2000,2000
20171026T171847,56.48,600,600,56.48,400,400
20171026T171847,56.48,2500,2500,56.48,100,100
20171026T171847,56.49,700,700,56.5,700,700
20171026T171847,56.49,1200,1200,56.5,700,700
20171026T171847,56.49,1600,1600,56.5,700,700
20171026T171848,56.49,1500,1500,56.5,700,700
20171026T171851,56.49,2000,2000,56.5,400,400
20171026T171852,56.49,2300,2300,56.5,400,400
20171026T171856,56.49,2200,2200,56.5,500,500
20171026T171857,56.49,2200,2200,56.5,400,400
20171026T171857,56.51,800,800,56.52,500,500
20171026T171858,56.52,600,600,56.53,100,100
20171026T171900,56.52,400,400,56.53,600,600
20171026T171902,56.51,900,900,56.52,200,200
20171026T171902,56.51,1000,1000,56.52,200,200
20171026T171904,56.52,500,500,56.53,600,600
20171026T171907,56.52,600,600,56.53,600,600
20171026T171908,56.52,500,500,56.53,1000,1000
20171026T171909,56.5,500,500,56.51,900,900
20171026T171910,56.5,600,600,56.51,500,500
20171026T171910,56.49,600,600,56.5,500,500
20171026T171911,56.5,600,600,56.51,600,600
20171026T171916,56.5,400,400,56.51,1000,1000
20171026T171918,56.49,700,700,56.5,800,800
20171026T171919,56.49,700,700,56.5,300,300
20171026T171920,56.5,900,900,56.51,200,200
20171026T171921,56.5,1000,1000,56.51,300,300
20171026T171923,56.51,1100,1100,56.52,2200,2200
20171026T171924,56.51,700,700,56.52,2300,2300
20171026T171928,56.51,800,800,56.52,1900,1900
20171026T171929,56.51,900,900,56.52,1900,1900
20171026T171931,56.51,800,800,56.52,2000,2000
20171026T171932,56.5,900,900,56.51,600,600
20171026T171932,56.49,1000,1000,56.5,200,200
20171026T171932,56.49,800,800,56.5,400,400
20171026T171932,56.5,500,500,56.51,600,600
20171026T171933,56.5,1500,1500,56.51,400,400
20171026T171935,56.51,500,500,56.52,2600,2600
20171026T171937,56.51,800,800,56.52,2000,2000
20171026T171938,56.51,700,700,56.52,2000,2000
20171026T171941,56.51,1100,1100,56.52,2100,2100
20171026T171941,56.52,500,500,56.53,800,800
20171026T171942,56.52,600,600,56.53,800,800
20171026T171943,56.52,500,500,56.53,900,900
20171026T171944,56.52,900,900,56.53,200,200
20171026T171946,56.53,600,600,56.54,400,400
20171026T171947,56.53,1200,1200,56.54,400,400
20171026T171948,56.53,1500,1500,56.54,400,400
20171026T171950,56.53,1400,1400,56.54,400,400
20171026T171951,56.55,600,600,56.57,700,700
20171026T171952,56.55,600,600,56.56,700,700
20171026T171959,56.54,300,300,56.55,800,800
20171026T172001,56.54,300,300,56.55,1100,1100
20171026T172002,56.53,1000,1000,56.54,600,600
20171026T172004,56.54,300,300,56.55,600,600
20171026T172006,56.54,200,200,56.55,1100,1100
20171026T172007,56.54,800,800,56.55,1100,1100
20171026T172009,56.54,300,300,56.55,900,900
20171026T172010,56.53,500,500,56.54,600,600
20171026T172012,56.53,900,900,56.54,700,700
20171026T172013,56.53,800,800,56.54,700,700
20171026T172015,56.53,800,800,56.54,1500,1500
20171026T172017,56.53,900,900,56.54,700,700
20171026T172018,56.53,900,900,56.54,800,800
20171026T172020,56.53,1100,1100,56.54,600,600
20171026T172022,56.54,800,800,56.55,1000,1000
20171026T172023,56.54,1300,1300,56.55,1100,1100
20171026T172025,56.54,1300,1300,56.55,900,900
20171026T172027,56.55,800,800,56.56,500,500
20171026T172028,56.55,800,800,56.56,400,400
20171026T172030,56.56,500,500,56.57,200,200
20171026T172032,56.56,1600,1600,56.57,100,100
20171026T172035,56.57,600,600,56.58,300,300
20171026T172036,56.58,400,400,56.59,600,600
20171026T172037,56.59,100,100,56.6,1300,1300
20171026T172038,56.59,500,500,56.6,1100,1100
20171026T172040,56.59,500,500,56.6,1200,1200
20171026T172041,56.58,700,700,56.59,200,200
20171026T172043,56.59,300,300,56.6,1300,1300
20171026T172044,56.59,400,400,56.6,1500,1500
20171026T172046,56.59,500,500,56.6,1400,1400
20171026T172047,56.6,400,400,56.61,1100,1100
20171026T172048,56.6,900,900,56.61,900,900
20171026T172050,56.6,400,400,56.61,1000,1000
20171026T172051,56.6,500,500,56.61,1000,1000
20171026T172052,56.6,500,500,56.61,900,900
20171026T172053,56.6,400,400,56.61,1000,1000
20171026T172056,56.6,300,300,56.61,1100,1100
20171026T172057,56.6,600,600,56.61,900,900
20171026T172059,56.6,400,400,56.61,1100,1100
20171026T172101,56.6,2300,2300,56.61,900,900
20171026T172103,56.6,2200,2200,56.61,1200,1200
20171026T172104,56.6,2500,2500,56.61,100,100
20171026T172105,56.6,2500,2500,56.61,200,200
20171026T172107,56.6,2500,2500,56.61,100,100
20171026T172108,56.6,2500,2500,56.61,200,200
20171026T172110,56.6,2400,2400,56.61,400,400
20171026T172111,56.59,1100,1100,56.6,1300,1300
20171026T172113,56.59,1400,1400,56.6,600,600
20171026T172114,56.58,500,500,56.59,600,600
20171026T172117,56.58,1400,1400,56.59,400,400
20171026T172118,56.59,300,300,56.6,800,800
20171026T172119,56.59,400,400,56.6,600,600
20171026T172120,56.59,1000,1000,56.6,700,700
20171026T172122,56.58,1500,1500,56.59,100,100
20171026T172123,56.58,1400,1400,56.59,100,100
20171026T172124,56.58,1600,1600,56.59,100,100
20171026T172125,56.58,1400,1400,56.59,100,100
20171026T172126,56.59,300,300,56.6,1300,1300
20171026T172127,56.59,600,600,56.6,500,500
20171026T172128,56.59,1800,1800,56.6,300,300
20171026T172129,56.59,1800,1800,56.6,500,500
20171026T172130,56.59,1700,1700,56.6,300,300
20171026T172131,56.6,1500,1500,56.61,100,100
20171026T172133,56.62,800,800,56.63,700,700
20171026T172134,56.63,700,700,56.64,900,900
20171026T172135,56.63,600,600,56.64,900,900
20171026T172137,56.64,800,800,56.65,900,900
20171026T172139,56.64,1500,1500,56.65,300,300
20171026T172140,56.64,400,400,56.65,600,600
20171026T172141,56.64,600,600,56.65,400,400
20171026T172142,56.64,1000,1000,56.65,400,400
20171026T172144,56.66,800,800,56.67,200,200
20171026T172145,56.66,800,800,56.67,900,900
20171026T172146,56.65,700,700,56.66,1300,1300
20171026T172146,56.66,300,300,56.67,900,900
20171026T172148,56.66,500,500,56.67,800,800
20171026T172150,56.66,500,500,56.67,900,900
20171026T172151,56.66,700,700,56.67,900,900
20171026T172152,56.65,1500,1500,56.66,600,600
20171026T172154,56.65,800,800,56.66,600,600
20171026T172156,56.64,800,800,56.65,700,700
20171026T172157,56.64,1000,1000,56.65,700,700
20171026T172158,56.64,2900,2900,56.65,900,900
20171026T172159,56.64,2900,2900,56.65,800,800
20171026T172201,56.64,2900,2900,56.65,900,900
20171026T172202,56.64,2700,2700,56.65,900,900
20171026T172204,56.64,2700,2700,56.65,1000,1000
20171026T172205,56.64,2700,2700,56.64,200,200
20171026T172205,56.64,900,900,56.64,800,800
20171026T172205,56.62,1100,1100,56.63,300,300
20171026T172206,56.62,1100,1100,56.63,400,400
20171026T172208,56.62,900,900,56.63,600,600
20171026T172209,56.61,100,100,56.62,1100,1100
20171026T172209,56.61,200,200,56.62,700,700
20171026T172211,56.61,200,200,56.62,900,900
20171026T172212,56.61,500,500,56.62,700,700
20171026T172214,56.61,500,500,56.62,900,900
20171026T172216,56.61,500,500,56.62,1200,1200
20171026T172217,56.61,1900,1900,56.62,1000,1000
20171026T172218,56.61,1400,1400,56.62,1100,1100
20171026T172219,56.61,1400,1400,56.62,900,900
20171026T172220,56.61,1300,1300,56.62,900,900
20171026T172222,56.61,1300,1300,56.62,800,800
20171026T172224,56.61,1500,1500,56.62,500,500
20171026T172225,56.61,1300,1300,56.62,500,500
20171026T172228,56.61,1500,1500,56.62,600,600
20171026T172231,56.61,1500,1500,56.62,700,700
20171026T172232,56.61,1900,1900,56.62,800,800
20171026T172238,56.61,1900,1900,56.62,1200,1200
20171026T172240,56.61,1900,1900,56.62,900,900
20171026T172241,56.63,900,900,56.64,100,100
20171026T172242,56.64,900,900,56.65,1000,1000
20171026T172244,56.64,600,600,56.65,1100,1100
20171026T172246,56.64,600,600,56.65,1000,1000
20171026T172247,56.64,1100,1100,56.65,700,700
20171026T172250,56.64,1100,1100,56.65,800,800
20171026T172251,56.64,1100,1100,56.65,1200,1200
20171026T172253,56.64,800,800,56.65,1300,1300
20171026T172257,56.64,500,500,56.64,1400,1400
20171026T172257,56.64,900,900,56.64,300,300
20171026T172257,56.65,1700,1700,56.66,200,200
20171026T172257,56.66,1600,1600,56.67,300,300
20171026T172257,56.66,1600,1600,56.67,600,600
20171026T172259,56.66,1200,1200,56.67,400,400
20171026T172259,56.68,1100,1100,56.69,500,500
20171026T172300,56.69,2500,2500,56.7,1400,1400
20171026T172301,56.69,2100,2100,56.7,1000,1000
20171026T172302,56.69,2400,2400,56.7,300,300
20171026T172304,56.7,1200,1200,56.71,300,300
20171026T172306,56.7,1100,1100,56.71,300,300
20171026T172307,56.7,1300,1300,56.71,400,400
20171026T172308,56.71,1300,1300,56.72,200,200
20171026T172309,56.71,1300,1300,56.72,500,500
20171026T172311,56.71,800,800,56.72,100,100
20171026T172312,56.71,500,500,56.72,600,600
20171026T172313,56.7,700,700,56.72,900,900
20171026T172315,56.67,600,600,56.68,100,100
20171026T172318,56.67,600,600,56.68,300,300
20171026T172319,56.68,700,700,56.68,200,200
20171026T172319,56.68,700,700,56.69,200,200
20171026T172320,56.68,500,500,56.69,300,300
20171026T172321,56.67,600,600,56.68,100,100
20171026T172321,56.67,700,700,56.69,700,700
20171026T172324,56.68,1100,1100,56.69,200,200
20171026T172325,56.69,1000,1000,56.7,300,300
20171026T172326,56.7,1000,1000,56.71,100,100
20171026T172329,56.71,700,700,56.72,600,600
20171026T172330,56.7,700,700,56.71,400,400
20171026T172330,56.7,900,900,56.71,600,600
20171026T172331,56.7,700,700,56.71,100,100
20171026T172333,56.7,300,300,56.71,800,800
20171026T172334,56.7,200,200,56.71,800,800
20171026T172335,56.7,200,200,56.7,1000,1000
20171026T172336,56.7,600,600,56.71,600,600
20171026T172337,56.7,1000,1000,56.71,500,500
20171026T172339,56.7,800,800,56.71,600,600
20171026T172340,56.71,1200,1200,56.72,100,100
20171026T172340,56.71,900,900,56.72,200,200
20171026T172340,56.7,900,900,56.71,100,100
20171026T172341,56.7,900,900,56.72,900,900
20171026T172343,56.7,700,700,56.72,800,800
20171026T172344,56.7,600,600,56.71,1100,1100
20171026T172345,56.72,500,500,56.73,400,400
20171026T172347,56.71,400,400,56.72,600,600
20171026T172348,56.71,1600,1600,56.72,500,500
20171026T172350,56.71,1600,1600,56.72,600,600
20171026T172351,56.71,1300,1300,56.73,600,600
20171026T172353,56.71,1300,1300,56.73,700,700
20171026T172356,56.71,1300,1300,56.72,1500,1500
20171026T172356,56.71,1300,1300,56.72,200,200
20171026T172357,56.71,1400,1400,56.72,100,100
20171026T172358,56.71,1300,1300,56.72,1200,1200
20171026T172401,56.71,500,500,56.72,1000,1000
20171026T172403,56.71,700,700,56.72,1200,1200
20171026T172404,56.71,700,700,56.72,1100,1100
20171026T172406,56.71,500,500,56.72,1400,1400
20171026T172407,56.71,300,300,56.72,700,700
20171026T172409,56.71,400,400,56.72,800,800
20171026T172410,56.71,700,700,56.72,600,600
20171026T172413,56.71,600,600,56.72,900,900
20171026T172415,56.71,400,400,56.72,1000,1000
20171026T172417,56.71,500,500,56.72,900,900
20171026T172419,56.71,500,500,56.72,1000,1000
20171026T172421,56.71,500,500,56.72,1200,1200
20171026T172422,56.71,500,500,56.72,1000,1000
20171026T172423,56.72,800,800,56.73,700,700
20171026T172425,56.72,900,900,56.73,400,400
20171026T172426,56.73,700,700,56.74,800,800
20171026T172427,56.73,900,900,56.74,600,600
20171026T172429,56.72,1200,1200,56.73,900,900
20171026T172429,56.72,800,800,56.73,800,800
20171026T172430,56.72,800,800,56.73,900,900
20171026T172435,56.72,800,800,56.73,1300,1300
20171026T172438,56.72,800,800,56.73,1500,1500
20171026T172440,56.72,800,800,56.73,1600,1600
20171026T172440,56.71,400,400,56.72,800,800
20171026T172441,56.72,300,300,56.73,1500,1500
20171026T172442,56.72,500,500,56.73,1600,1600
20171026T172444,56.72,500,500,56.73,1700,1700
20171026T172446,56.72,600,600,56.73,1000,1000
20171026T172448,56.72,500,500,56.73,1200,1200
20171026T172452,56.72,500,500,56.73,900,900
20171026T172454,56.72,600,600,56.73,800,800
20171026T172455,56.72,600,600,56.73,1300,1300
20171026T172456,56.72,600,600,56.73,1200,1200
20171026T172459,56.72,3900,3900,56.73,800,800
20171026T172500,56.72,3800,3800,56.73,900,900
20171026T172501,56.72,3800,3800,56.73,800,800
20171026T172503,56.73,500,500,56.74,600,600
20171026T172504,56.73,300,300,56.73,700,700
20171026T172504,56.73,500,500,56.74,500,500
20171026T172505,56.73,500,500,56.74,600,600
20171026T172507,56.73,400,400,56.74,700,700
20171026T172510,56.73,400,400,56.74,800,800
20171026T172512,56.73,500,500,56.74,700,700
20171026T172514,56.73,600,600,56.74,1000,1000
20171026T172515,56.73,600,600,56.74,1100,1100
20171026T172516,56.73,600,600,56.74,1400,1400
20171026T172517,56.73,600,600,56.74,1200,1200
20171026T172520,56.73,600,600,56.74,1400,1400
20171026T172523,56.73,700,700,56.73,900,900
20171026T172523,56.73,700,700,56.73,100,100
20171026T172523,56.73,600,600,56.74,1500,1500
20171026T172525,56.73,600,600,56.74,1600,1600
20171026T172526,56.73,800,800,56.74,1800,1800
20171026T172528,56.73,1100,1100,56.74,1300,1300
20171026T172530,56.73,1100,1100,56.74,1400,1400
20171026T172531,56.73,600,600,56.74,1500,1500
20171026T172535,56.73,600,600,56.74,1600,1600
20171026T172536,56.73,600,600,56.74,1900,1900
20171026T172538,56.73,600,600,56.74,1600,1600
20171026T172542,56.73,700,700,56.74,1200,1200
20171026T172543,56.73,800,800,56.74,1300,1300
20171026T172544,56.74,1600,1600,56.75,500,500
20171026T172545,56.74,600,600,56.75,400,400
20171026T172546,56.74,2100,2100,56.75,200,200
20171026T172548,56.75,1000,1000,56.76,500,500
20171026T172549,56.75,800,800,56.76,8300,8300
20171026T172551,56.75,900,900,56.76,8300,8300
20171026T172551,56.74,2600,2600,56.75,200,200
20171026T172552,56.74,2600,2600,56.75,600,600
20171026T172555,56.75,400,400,56.76,8300,8300
20171026T172557,56.76,100,100,56.77,600,600
20171026T172557,56.77,1000,1000,56.78,500,500
20171026T172559,56.77,1200,1200,56.78,500,500
20171026T172600,56.77,1300,1300,56.78,200,200
20171026T172601,56.77,1000,1000,56.78,200,200
20171026T172603,56.77,1200,1200,56.78,200,200
20171026T172604,56.77,1000,1000,56.78,4100,4100
20171026T172607,56.76,1200,1200,56.77,500,500
20171026T172608,56.75,300,300,56.76,900,900
20171026T172609,56.74,500,500,56.75,500,500
20171026T172610,56.74,600,600,56.75,500,500
20171026T172612,56.73,500,500,56.74,900,900
20171026T172613,56.71,1200,1200,56.72,1000,1000
20171026T172614,56.71,1000,1000,56.72,1100,1100
20171026T172616,56.7,100,100,56.71,500,500
20171026T172617,56.69,200,200,56.7,600,600
20171026T172618,56.69,200,200,56.7,1000,1000
20171026T172620,56.69,600,600,56.7,200,200
20171026T172621,56.69,300,300,56.7,600,600
20171026T172622,56.69,700,700,56.7,300,300
20171026T172624,56.69,400,400,56.7,1200,1200
20171026T172625,56.69,400,400,56.7,900,900
20171026T172626,56.7,200,200,56.71,600,600
20171026T172628,56.7,300,300,56.71,700,700
20171026T172629,56.69,100,100,56.7,700,700
20171026T172630,56.68,1100,1100,56.69,1600,1600
20171026T172631,56.68,1100,1100,56.69,2000,2000
20171026T172633,56.68,1100,1100,56.69,1600,1600
20171026T172634,56.68,1100,1100,56.69,1400,1400
20171026T172638,56.68,1400,1400,56.69,1400,1400
20171026T172638,56.67,400,400,56.68,1200,1200
20171026T172639,56.68,700,700,56.69,1800,1800
20171026T172640,56.68,100,100,56.69,2000,2000
20171026T172641,56.67,100,100,56.68,500,500
20171026T172642,56.67,500,500,56.68,400,400
20171026T172643,56.67,700,700,56.68,400,400
20171026T172645,56.67,800,800,56.68,700,700
20171026T172646,56.67,700,700,56.68,700,700
20171026T172652,56.64,200,200,56.65,700,700
20171026T172653,56.64,500,500,56.65,200,200
20171026T172654,56.63,100,100,56.64,800,800
20171026T172655,56.62,800,800,56.64,600,600
20171026T172656,56.62,800,800,56.63,100,100
20171026T172658,56.62,800,800,56.63,600,600
20171026T172659,56.62,700,700,56.63,1000,1000
20171026T172700,56.62,600,600,56.63,1000,1000
20171026T172702,56.62,3200,3200,56.63,1000,1000
20171026T172704,56.62,600,600,56.63,600,600
20171026T172705,56.65,900,900,56.66,100,100
20171026T172706,56.66,400,400,56.67,500,500
20171026T172707,56.67,100,100,56.68,600,600
20171026T172708,56.67,100,100,56.68,900,900
20171026T172710,56.67,600,600,56.68,400,400
20171026T172711,56.66,500,500,56.67,1500,1500
20171026T172712,56.66,500,500,56.68,1400,1400
20171026T172714,56.66,500,500,56.67,700,700
20171026T172715,56.65,200,200,56.66,1200,1200
20171026T172717,56.65,400,400,56.66,400,400
20171026T172718,56.65,400,400,56.66,900,900
20171026T172720,56.66,600,600,56.67,800,800
20171026T172721,56.66,300,300,56.67,1100,1100
20171026T172722,56.66,700,700,56.67,800,800
20171026T172726,56.66,700,700,56.67,1000,1000
20171026T172728,56.66,700,700,56.67,1100,1100
20171026T172732,56.66,700,700,56.67,1300,1300
20171026T172734,56.63,300,300,56.64,1200,1200
20171026T172734,56.63,600,600,56.65,600,600
20171026T172735,56.63,600,600,56.65,700,700
20171026T172736,56.65,400,400,56.66,700,700
20171026T172736,56.64,1000,1000,56.66,600,600
20171026T172738,56.65,700,700,56.66,600,600
20171026T172739,56.65,700,700,56.66,900,900
20171026T172741,56.65,800,800,56.66,700,700
20171026T172742,56.65,600,600,56.66,500,500
20171026T172744,56.65,600,600,56.66,300,300
20171026T172746,56.66,300,300,56.67,800,800
20171026T172747,56.66,600,600,56.67,800,800
20171026T172748,56.65,200,200,56.66,1200,1200
20171026T172750,56.65,200,200,56.66,1500,1500
20171026T172752,56.65,200,200,56.66,1700,1700
20171026T172753,56.62,500,500,56.63,900,900
20171026T172755,56.61,300,300,56.62,1100,1100
20171026T172756,56.61,100,100,56.62,700,700
20171026T172757,56.61,2000,2000,56.62,700,700
20171026T172758,56.61,2000,2000,56.62,800,800
20171026T172800,56.61,2000,2000,56.62,900,900
20171026T172803,56.61,1900,1900,56.62,1100,1100
20171026T172804,56.61,1900,1900,56.62,1300,1300
20171026T172806,56.6,500,500,56.61,1200,1200
20171026T172808,56.6,800,800,56.62,1000,1000
20171026T172809,56.6,600,600,56.62,1000,1000
20171026T172810,56.6,700,700,56.62,700,700
20171026T172813,56.61,200,200,56.62,700,700
20171026T172814,56.61,600,600,56.62,1200,1200
20171026T172816,56.61,300,300,56.62,1500,1500
20171026T172817,56.61,500,500,56.62,1200,1200
20171026T172822,56.61,600,600,56.62,1200,1200
20171026T172823,56.61,800,800,56.62,1200,1200
20171026T172825,56.61,800,800,56.62,1500,1500
20171026T172826,56.61,600,600,56.62,1400,1400
20171026T172827,56.61,600,600,56.62,1200,1200
20171026T172830,56.61,600,600,56.62,200,200
20171026T172831,56.61,600,600,56.62,100,100
20171026T172833,56.65,300,300,56.66,600,600
20171026T172834,56.66,200,200,56.67,1400,1400
20171026T172835,56.66,300,300,56.67,1700,1700
20171026T172835,56.66,200,200,56.66,100,100
20171026T172836,56.66,600,600,56.67,700,700
20171026T172837,56.66,900,900,56.67,600,600
20171026T172839,56.66,800,800,56.67,800,800
20171026T172842,56.66,800,800,56.67,900,900
20171026T172844,56.66,800,800,56.67,800,800
20171026T172845,56.66,800,800,56.67,1000,1000
20171026T172846,56.66,3900,3900,56.67,900,900
20171026T172848,56.66,3900,3900,56.67,1000,1000
20171026T172849,56.66,3900,3900,56.67,700,700
20171026T172851,56.66,3900,3900,56.67,800,800
20171026T172854,56.67,500,500,56.68,600,600
20171026T172857,56.67,900,900,56.68,1000,1000
20171026T172859,56.67,800,800,56.68,1400,1400
20171026T172900,56.67,900,900,56.68,1600,1600
20171026T172901,56.67,1000,1000,56.68,1400,1400
20171026T172904,56.67,1000,1000,56.68,1200,1200
20171026T172905,56.67,1000,1000,56.68,1300,1300
20171026T172908,56.67,1000,1000,56.68,1500,1500
20171026T172912,56.67,1000,1000,56.68,1100,1100
20171026T172913,56.67,1000,1000,56.68,1500,1500
20171026T172914,56.67,1000,1000,56.68,1400,1400
20171026T172917,56.67,1000,1000,56.68,1200,1200
20171026T172918,56.67,1000,1000,56.68,1100,1100
20171026T172924,56.67,1000,1000,56.68,1400,1400
20171026T172925,56.67,1000,1000,56.68,1100,1100
20171026T172927,56.67,1000,1000,56.68,1300,1300
20171026T172928,56.67,1000,1000,56.68,1100,1100
20171026T172929,56.66,500,500,56.67,1000,1000
20171026T172929,56.66,400,400,56.67,1000,1000
20171026T172929,56.66,300,300,56.67,1100,1100
20171026T172929,56.66,400,400,56.67,1100,1100
20171026T172930,56.66,600,600,56.67,1100,1100
20171026T172931,56.66,400,400,56.67,1100,1100
20171026T172932,56.66,1000,1000,56.67,900,900
20171026T172933,56.66,800,800,56.67,900,900
20171026T172935,56.66,800,800,56.67,1100,1100
20171026T172937,56.66,700,700,56.67,1200,1200
20171026T172938,56.66,700,700,56.67,1100,1100
20171026T172940,56.66,4000,4000,56.67,1200,1200
20171026T172946,56.66,4000,4000,56.67,1300,1300
20171026T172947,56.66,4000,4000,56.67,1400,1400
20171026T172949,56.66,4000,4000,56.67,1500,1500
20171026T172949,56.66,400,400,56.66,900,900
20171026T172949,56.65,600,600,56.66,1500,1500
20171026T172950,56.65,600,600,56.66,1200,1200
20171026T172956,56.65,600,600,56.66,1100,1100
20171026T173003,56.65,1000,1000,56.65,300,300
20171026T173004,56.65,500,500,56.66,1200,1200
