Total Return Indices - EURO Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5R   ;  SX5T  ; SXXR    ; SXXT     ; SXXG    ;    SXXB   ;     DK5G ; DKXG
16.05.2001;5471.75;5656.28;439.88;466.29;475.51;408.63;7246.68;516.39
17.05.2001;5527.71;5726.54;444.07;471.73;481.13;411.67;7468.02;536.98
18.05.2001;5585.25;5786;448.61;476.02;485.34;416.31;7579.92;548.9
21.05.2001;5620.73;5806.22;450.94;476.9;487.26;419.81;7719.37;559.52
22.05.2001;5657.12;5835.91;454.86;479.86;490.36;424.46;7762.9;564.66
23.05.2001;5606.35;5777.81;451.26;475.88;486.77;421.24;7628.44;552.34
24.05.2001;5614.44;5810.18;451.04;477.69;488.2;419.32;7625.14;552.2
25.05.2001;5578.13;5730.29;448.83;472.37;483.62;419.78;7592.27;545.49
28.05.2001;5583.22;5748.74;449.4;474.02;484.75;419.42;7594.17;544.78
29.05.2001;5558.66;5709.72;447.43;470.27;481.17;418.98;7501.72;537.32
30.05.2001;5482.79;5628.98;442.54;463.68;474.71;415.61;7337.71;521.01
31.05.2001;5492.53;5646.42;444.06;465.36;475.62;416.98;7360.74;520.78
01.06.2001;5493.77;5632.32;443.61;463.96;474.4;417.31;7269.66;516.14
04.06.2001;5522.45;5654.9;445.49;465.19;475.48;419.71;7275.41;516.89
05.06.2001;5582.08;5733.41;449.18;471.02;481.47;421.52;7441.23;530.64
06.06.2001;5534.3;5702.1;446.16;469.37;479.46;417.42;7377.15;528.11
07.06.2001;5529.80;5678.44;445.65;467.97;477.62;417.66;7275.04;521.7
08.06.2001;5509.84;5681.08;444.11;468.18;477.12;414.67;7233.86;516.93
11.06.2001;5462.38;5649.77;440.54;465.23;474.15;410.67;7135.16;506.56
12.06.2001;5331.90;5476.31;432.17;452.87;462.82;405.82;6848.24;458.54
13.06.2001;5381.45;5536.23;435.54;456.63;466.68;408.79;6970.74;469.74
14.06.2001;5303.37;5468.23;429.09;450.45;460.07;402.25;6753.53;450.87
15.06.2001;5273.09;5410.52;426.25;445.24;455.77;401.47;6822.13;454.17
18.06.2001;5201.76;5328.42;422.53;440.37;451.75;398.8;6816.79;453.72
19.06.2001;5223.61;5362.27;424.62;443.11;453.34;400.29;6800.41;456.23
20.06.2001;5217.62;5337.28;423.15;440.3;450.41;399.99;6727.88;448.5
21.06.2001;5219.46;5334.95;423.55;440.02;450.41;400.96;6760.86;451.33
22.06.2001;5222.71;5361.67;424.25;442.47;451.95;400.15;6775.2;452.13
25.06.2001;5221.39;5383.15;423.93;443.31;452.8;398.85;6814.57;453.16
26.06.2001;5129.12;5296.21;417.25;436.5;446.04;392.42;6717.41;446.09
27.06.2001;5129.31;5271.28;418.39;435.46;444.8;395.4;6762.19;447.8
28.06.2001;5198.57;5329.11;424.57;440.01;450.74;402.83;6926.14;456.72
29.06.2001;5254.63;5424.23;428.4;446.73;457.05;404.13;6973.15;464.78
02.07.2001;5351.75;5502.55;434.26;452.28;462.53;410.12;7019.93;469.57
03.07.2001;5260.5;5425.04;427.92;447.51;457.97;402.58;7010.74;466.48
04.07.2001;5229.58;5387.73;425.65;444.63;454.61;400.89;6928.19;457.21
05.07.2001;5200.78;5350.47;423.19;441.66;451.14;398.91;6817.27;445.37
06.07.2001;5069.76;5211.13;414.21;431.41;440.62;391.19;6580.46;426.92
09.07.2001;5061.94;5212.9;413.55;431.4;440.63;390;6571.57;423.18
10.07.2001;5007.49;5156.14;410.48;428.11;437.01;387.18;6547.44;419.13
11.07.2001;4909.4;5081.56;404.38;422.62;431.81;380.67;6472.58;411.86
12.07.2001;5006.84;5128.97;410.49;426.33;436.71;388.71;6563.82;423.81
13.07.2001;5045.15;5171.9;412.72;429.3;439.27;390.25;6598.94;422.43
16.07.2001;5006.87;5129.91;409.97;426.28;436.73;387.79;6549.98;416.62
17.07.2001;4951;5110.03;405.89;424.05;434.59;382.22;6478.67;410.64
18.07.2001;4880.39;5001.66;401.33;417.18;428.33;379.72;6383.85;405.92
19.07.2001;4985.69;5103.93;407.9;424.21;435.77;385.76;6582.92;427.1
20.07.2001;4933.58;5048.18;404.11;420.11;431.68;382.31;6494.96;418.43
23.07.2001;4952.61;5086.15;405.02;422.68;433.5;381.8;6492.16;418.25
24.07.2001;4873.77;5025.96;398.96;418.37;428.22;374.39;6408.47;414.63
25.07.2001;4806.51;4937.2;393.38;411.85;421.38;369.71;6309.18;409.07
26.07.2001;4858.1;5007.42;396.44;416.35;425.47;371.5;6395.32;415.55
27.07.2001;4956.36;5098.04;403.48;423.33;432.66;378.44;6575.24;430.57
30.07.2001;5030.71;5176.29;408.27;428.36;437.74;382.94;6688.65;440.85
31.07.2001;5092.41;5232.97;412.54;432.2;441.38;387.48;6745.54;446.67
01.08.2001;5098.09;5234.05;413.86;433.27;443;388.99;6753.7;444.58
02.08.2001;5089.45;5201.06;413.91;431.75;442.14;390.36;6825.71;450.77
03.08.2001;5038.42;5151.02;410.39;428.41;438.71;386.76;6795.06;447.23
06.08.2001;5037.33;5175.82;410.02;429.63;439.9;385.05;6779.21;443.3
07.08.2001;5053.34;5173.81;410.68;429.44;439.75;386.42;6777.91;444.69
08.08.2001;4978.23;5084.56;405.73;423.62;434.65;382.3;6674.95;435.54
09.08.2001;4862.41;4972.04;397.87;415.73;426.33;374.63;6527.8;420.94
10.08.2001;4809.75;4899.9;394.93;411.06;420.98;373.22;6421.74;410.74
13.08.2001;4836.69;4959.41;396.5;415.1;424.94;372.66;6441.9;413.92
14.08.2001;4918.58;5023.41;401.51;419.64;430.1;377.97;6539.11;422.37
15.08.2001;4874.76;4985.14;398.58;416.58;426.98;375.21;6477.93;414.46
16.08.2001;4804.05;4926.78;394.08;412.03;422.28;370.84;6383.12;405.32
17.08.2001;4717.12;4813.46;388.43;404.21;415.12;367.14;6276.91;395.55
20.08.2001;4722.32;4821.05;388.54;403.87;414.08;367.63;6177.2;389.55
21.08.2001;4790.85;4852.71;393.23;406.62;417.79;373.88;6262.41;395.96
22.08.2001;4775.64;4856.82;391.99;406.62;416.99;371.61;6316.09;396.83
23.08.2001;4772.56;4886.83;392.62;409.01;418.79;370.72;6376.37;401.56
24.08.2001;4856.35;4981.01;398.66;415.81;425.84;376;6493.16;408.34
27.08.2001;4866.94;4984.6;399.18;415.97;426.35;376.82;6459.98;405.14
28.08.2001;4810.15;4896.47;395.51;409.81;420.19;375.34;6354.93;397.01
29.08.2001;4803.04;4908.35;394.65;410.25;419.18;373.4;6243.34;388.68
30.08.2001;4703.07;4786.06;386.96;400.97;410.62;367.21;6063.62;375.43
31.08.2001;4726.51;4794.84;388.32;401.37;411.23;369.35;6043.81;376.5
03.09.2001;4672.96;4728.35;384.49;395.99;405.47;366.92;5976.65;373.19
04.09.2001;4761.4;4786.05;390.99;400.13;409.81;375.26;6000.94;372.81
05.09.2001;4678.93;4658.42;385.8;391.47;401.88;373.13;5887.92;361.5
06.09.2001;4550.34;4547.1;376.56;382.42;393.39;363.92;5834.49;354.95
07.09.2001;4413.13;4427.05;366.92;373.93;384.6;353.5;5709.07;345.25
10.09.2001;4397.09;4406.73;363.84;370.58;380.42;350.71;5642.67;346.34
11.09.2001;4130.14;4124.46;341.25;346.92;356.36;329.48;5278.04;326.56
12.09.2001;4231.04;4176.5;347.64;349.66;360.5;338.84;5491.65;342.35
13.09.2001;4266.27;4218.66;350.66;351.92;363.26;342.44;5558.29;347.83
14.09.2001;4026.14;3959.17;333.04;332.25;344.42;326.91;5376.83;334.56
17.09.2001;4192.1;4104.86;340.36;339.69;352.65;334;5391.38;340.46
18.09.2001;4176.07;4085.62;337.17;337.31;349.5;330.18;5241.47;334.92
19.09.2001;4059.44;3977;329.08;329.64;342.36;321.9;5192.01;333.52
20.09.2001;3902.88;3801.29;316.36;315.01;327.31;311.06;4979.82;323.5
21.09.2001;3790.37;3685.68;307.97;306.47;317.84;302.97;4859.19;314.18
24.09.2001;4004.2;3929.51;323.89;324.7;336.27;316.61;5115.61;333.01
25.09.2001;4051.73;3964.98;327.81;328.63;341.21;320.44;5171.91;337.53
26.09.2001;4116.11;4041.73;332.01;333.86;345.84;323.68;5089.16;332.09
27.09.2001;4189.8;4096.94;336.54;337.36;349.77;329;5114.76;327.32
28.09.2001;4342.79;4222.3;347.75;347.43;360.77;340.93;5300.38;341.53
01.10.2001;4217.8;4109.14;339.41;339.62;352.78;332.32;5164.64;329.53
02.10.2001;4268.04;4182.06;341.66;343.89;356.12;332.82;5215.28;333.45
03.10.2001;4286.38;4181.23;343.97;343.89;356.09;337.03;5258.21;333.42
04.10.2001;4428.35;4347.85;354.81;356.78;368.32;345.94;5441.78;349.55
05.10.2001;4401.49;4288.08;353.29;352.72;364.55;346.59;5432.9;349.46
08.10.2001;4400.95;4294.99;352.58;353.36;365.2;344.75;5456.48;351.77
09.10.2001;4377.8;4299.73;351.74;353.75;365.27;342.89;5454.09;354.51
10.10.2001;4501.64;4442.79;360.53;364.45;374.76;349.88;5599.65;363.6
11.10.2001;4553.62;4496.89;365.97;369.79;381.49;355.29;5900.13;383.2
12.10.2001;4525.3;4481.65;363.29;367.85;378.96;352.04;5783.6;378.36
15.10.2001;4435.51;4347.1;356.96;358.98;371.5;348.26;5728.96;372.95
16.10.2001;4470.87;4426.08;359.72;364.62;375.79;348.25;5769.14;378.19
17.10.2001;4590.31;4524.06;368.19;371.96;383.07;357.52;5969.95;393.72
18.10.2001;4512.02;4429.45;362.16;365.27;377.71;352.17;5788.19;378.68
19.10.2001;4434.43;4364.16;356.74;360.32;373.16;346.46;5739.45;380.42
22.10.2001;4506.76;4458.09;361.4;367.12;379.44;349.22;5744.45;383.88
23.10.2001;4627.82;4586.49;370.62;376.94;389.03;357.74;5939.44;400.12
24.10.2001;4626.04;4623.83;371.28;379.56;391.24;356.74;5994.47;403.42
25.10.2001;4538.98;4513.39;364.74;371.43;383.69;351.68;5880;392.97
26.10.2001;4660.09;4626.69;373.19;379.7;391.8;360.11;6065.03;406.04
29.10.2001;4547.51;4518.66;365.48;372.06;383.84;352.49;5895.97;395.74
30.10.2001;4436.39;4374.13;356.95;361.2;373.24;346.1;5672.39;379.02
31.10.2001;4508.65;4456.79;362.46;367.61;379.25;350.75;5760.85;388.61
01.11.2001;4543.1;4495.64;364.62;369.98;381.28;352.68;5755.95;387.95
02.11.2001;4558.65;4488.33;366.31;369.63;381.33;356.05;5781.68;391.9
05.11.2001;4672.36;4621.21;374.91;379.7;391.01;363.25;5950.09;404.49
06.11.2001;4663.88;4599.67;374.71;378.36;390.39;364;6007.9;410.74
07.11.2001;4702.91;4655.23;377.83;382.69;394.42;366.05;6069.97;410.93
08.11.2001;4792.59;4771.68;384.56;390.96;403.28;371.34;6238.85;425.24
09.11.2001;4740.81;4697.17;380.71;385.44;397.85;368.96;6108.1;415.43
12.11.2001;4624.55;4571.31;372.47;376.41;389.14;361.56;6006.76;406.78
13.11.2001;4793.28;4764.06;384.98;390.3;402.52;372.65;6259.56;427.79
14.11.2001;4752.78;4751.74;384.46;390.71;403.53;371.36;6338.7;433.88
15.11.2001;4741.79;4745.95;385.52;392.22;406.51;372.02;6440.78;441.97
16.11.2001;4788.20;4796.68;388.11;395.88;409.85;373.67;6494.75;446.61
19.11.2001;4831.63;4863.67;391.85;401.58;415.23;375.68;6510.27;445.32
20.11.2001;4782.34;4801.58;387.28;396.15;409.31;371.92;6360.55;432.17
21.11.2001;4793.55;4779.51;387.24;394.33;408.07;373.37;6346.77;430.92
22.11.2001;4833.31;4831.08;389.96;398.17;411.99;375.09;6507.75;443.88
23.11.2001;4803.2;4833.52;388.01;398.41;411.14;371.35;6508.62;444.51
26.11.2001;4793.94;4809.62;388.04;397.58;410.86;372.1;6578.97;450.72
27.11.2001;4728.68;4716.73;383.5;391.23;405.06;369.17;6486.72;439.38
28.11.2001;4663.82;4653.58;378.61;385.74;398.99;364.89;6361.34;430.08
29.11.2001;4655.06;4650.51;378.19;385.56;398.49;364.29;6325.83;425.73
30.11.2001;4649.58;4687.54;377.86;388.23;400.13;361.42;6399.29;432.82
03.12.2001;4629.5;4671.31;376.45;386.71;398.48;360.14;6354.5;428.18
04.12.2001;4696.72;4728.62;381.09;391.42;404.43;364.62;6496.36;440.08
05.12.2001;4836.44;4897.19;392.09;404.83;417.17;373.38;6772.82;460.37
06.12.2001;4845.96;4906.11;393.16;405.36;417.4;374.87;6769.22;459.64
07.12.2001;4793.34;4860.1;389.82;402.3;414.58;371.35;6745.6;459.58
10.12.2001;4716.75;4767;383.95;395.32;407.46;366.55;6624.17;449.07
11.12.2001;4730.45;4798.21;384.03;396.91;408.67;365.35;6651.69;456.71
12.12.2001;4679.38;4731.37;379.94;391.99;404.31;362.04;6567.94;450.73
13.12.2001;4605.35;4622.28;374.26;383.61;396.46;358.78;6427.67;437.2
14.12.2001;4563.85;4572.92;371.07;379.94;392.31;356.03;6294.23;429.92
17.12.2001;4684.99;4731.96;379.75;391.45;402.81;362.15;6406.45;440.2
18.12.2001;4677.58;4716.2;379.6;390.64;402.1;362.57;6468.77;443.85
19.12.2001;4627.54;4678.99;376.31;387.65;398.53;359.08;6371.76;435.48
20.12.2001;4605.43;4635.37;374.18;384.01;396.69;358.28;6287.82;428.5
21.12.2001;4708.87;4736.56;381.14;391.19;403.51;364.92;6397.81;437.64
24.12.2001;4716.76;4737.25;381.8;391.41;403.68;365.94;6397.81;437.64
27.12.2001;4799.28;4841.57;388.63;398.64;409.79;372.29;6539.92;446.78
28.12.2001;4826.22;4877.12;390.74;401.3;412.75;373.89;6666.15;456.58
02.01.2002;4723.21;4812.9;384.2;397.42;408.85;365.23;6590.84;448.44
03.01.2002;4816.01;4912.26;391.27;405.22;416.17;371.53;6829.92;467.34
04.01.2002;4820.67;4896.01;393.22;405.11;416.53;375.18;6865.2;468.97
07.01.2002;4762.04;4811.43;389.55;399.86;412.36;372.92;6853.98;466.23
08.01.2002;4714.09;4772.5;386.4;396.99;408.42;369.6;6647.69;448.7
09.01.2002;4699.43;4771.15;386.25;397.87;409.54;368.58;6649.25;445.77
10.01.2002;4654.7;4699.18;382.82;392.41;404.87;366.94;6600.82;440.14
11.01.2002;4693.95;4738.45;385.46;394.99;407.9;369.59;6653.52;445.88
14.01.2002;4568.37;4599.82;377.03;385.19;397.83;362.48;6404.41;426.03
15.01.2002;4622.68;4662.23;380.63;389.54;401.11;365.39;6357.86;426.2
16.01.2002;4574.41;4584.56;376.72;383.83;396.04;363.07;6264.5;419.92
17.01.2002;4631.64;4677.91;381.08;390.82;402.72;365.12;6379.87;427.89
18.01.2002;4619.98;4666.55;379.81;389.63;401.38;363.79;6352.96;425.22
21.01.2002;4589.62;4618.72;377.69;385.92;397.57;363.06;6271.79;414.7
22.01.2002;4590.45;4634.93;377.66;387.29;398.8;361.85;6269.25;414.09
23.01.2002;4650.05;4678.77;380.88;390.06;401.67;365.38;6276.38;417.16
24.01.2002;4719.48;4757.42;385.46;395.82;407.31;368.89;6390.73;434.3
25.01.2002;4700.71;4746.08;384.11;394.97;406.01;367.13;6332.62;428.44
28.01.2002;4746.1;4795.51;387.53;398.71;409.31;370.22;6341.78;431.15
29.01.2002;4666.57;4724.74;382.09;394.07;404.29;364.21;6261.94;425.73
30.01.2002;4611.91;4655.6;377.84;388.4;398.34;361.25;6167.71;416.85
31.01.2002;4668.18;4707.08;382.75;392.69;402.71;366.59;6381.04;430.16
01.02.2002;4694.78;4723.01;384.08;394.03;403.68;367.88;6405.94;433.34
04.02.2002;4630.83;4641.63;379.54;388.01;398.43;364.68;6392.85;430.39
05.02.2002;4537.78;4534.5;373.28;380.36;391.68;359.72;6305.67;419.39
06.02.2002;4487.79;4469.96;369.53;375.24;387.16;357.21;6250.66;414.01
07.02.2002;4549.8;4514.27;372.69;377.92;390.61;360.71;6269.64;417.89
08.02.2002;4539.76;4498.28;372.16;376.91;389.84;360.6;6266.68;415.62
11.02.2002;4587.72;4560.65;375.57;381.13;393.86;363.25;6351.26;424.05
12.02.2002;4579.83;4544.21;375.43;380.08;392.6;363.89;6368.9;425.68
13.02.2002;4617.08;4580.48;378.11;383.2;395.86;366.15;6405.72;428.54
14.02.2002;4670.19;4637.66;381.8;387.57;400.2;369.18;6437.14;430.25
15.02.2002;4620.65;4559.44;379.18;382.57;395.99;368.64;6381.49;422.71
18.02.2002;4601.4;4536.84;376.96;380.49;393.64;366.33;6289.46;417.15
19.02.2002;4503.02;4423.28;369.95;372.43;385.6;360.36;6205.52;407.38
20.02.2002;4469.86;4402.9;367.87;370.79;383.99;357.94;6169.1;403.08
21.02.2002;4531.17;4463.81;371.54;375.01;387.96;361.06;6226.41;408.79
22.02.2002;4479.82;4399.17;367.92;370.27;383.58;358.47;6152.3;401.28
25.02.2002;4550.84;4480.14;373.12;376.22;389.54;362.94;6267.3;410.86
26.02.2002;4578.89;4514.1;375.76;379.39;391.98;365.07;6324.4;415.35
27.02.2002;4654.55;4605.71;381.3;386.29;399.17;369.34;6471.47;425.58
28.02.2002;4637.63;4648.69;379.94;388.89;401.56;364.65;6446.64;424.73
01.03.2002;4691.58;4675.1;384.01;391.61;403.78;369.78;6470.74;425.59
04.03.2002;4788.98;4807.48;391.49;402.02;413.94;374.63;6740.34;446.54
05.03.2002;4761.65;4786.35;389.8;400.5;412.42;372.82;6738.25;445.63
06.03.2002;4774.97;4807.63;390.43;402.21;413.68;372.53;6680.52;445.58
07.03.2002;4796.88;4830.9;392.58;404.45;415.96;374.56;6742.53;452.66
08.03.2002;4837.20;4860.49;395.12;406.42;418.86;377.53;6834.08;458.23
11.03.2002;4804.18;4831.01;392.83;404.67;416.99;374.83;6771.28;452
12.03.2002;4769.61;4775.93;389.97;400.7;413.04;372.98;6671.1;438.54
13.03.2002;4770.4;4748.92;390.09;399.22;412.18;374.44;6653.3;436.97
14.03.2002;4763.45;4759.89;390.04;400.17;413.54;373.54;6599.95;433.1
15.03.2002;4810.73;4816.71;393.3;404.26;417.06;376.03;6589.34;433.52
18.03.2002;4830.42;4846.17;395.48;407.04;419.98;377.66;6674.21;440.08
19.03.2002;4842.65;4868.67;396.65;408.99;421.63;378.13;6637.68;435.43
20.03.2002;4791.39;4805.83;393.36;404.27;417.49;376.14;6562;428.06
21.03.2002;4765.17;4774.3;392.35;402.45;416.12;375.83;6572.51;428.39
22.03.2002;4789.22;4804.58;394.58;404.64;418.56;378.05;6696.14;436.29
25.03.2002;4745.03;4762.73;391.86;401.82;415.98;375.48;6639.68;433.12
26.03.2002;4755.67;4789.66;392.63;403.61;417.55;375.37;6618.72;430.47
27.03.2002;4773.69;4792.53;393.7;403.74;417.61;377.2;6617.19;432.54
28.03.2002;4837.20;4855.48;398.31;408.56;421.75;381.55;6638.47;433.59
02.04.2002;4800.66;4804.97;396;404.9;419.05;380.42;6610.89;428.55
03.04.2002;4796.95;4810.72;395.45;404.65;418.8;379.64;6556.24;426.25
04.04.2002;4744.26;4737.13;391.79;399.48;414.28;377.34;6528.84;422.24
05.04.2002;4741.38;4719.96;391.79;398.45;413.52;378.21;6577.16;424.9
08.04.2002;4672.33;4626.28;386.9;391.37;406.73;375.29;6462.25;414.75
09.04.2002;4675.43;4649.73;387.37;393.11;408.4;374.67;6451.21;415.9
10.04.2002;4719.72;4698.78;390.7;396.87;411.49;377.57;6376.1;410.28
11.04.2002;4626.51;4614.41;384.46;390.66;405.41;371.34;6271.56;402.04
12.04.2002;4644.57;4637.98;386.44;392.52;407.09;373.47;6335.78;406.4
15.04.2002;4690.62;4687.35;389.06;395.7;409.82;375.55;6360.45;409.8
16.04.2002;4778.53;4806.32;395.09;404.39;417.74;379.2;6491.9;420.42
17.04.2002;4782.58;4811.83;395.24;404.73;418.41;379.18;6547.31;425.19
18.04.2002;4744.65;4758.11;392.63;401.16;415.14;377.45;6367.75;404.09
19.04.2002;4740.51;4765.09;393.08;402.03;415.68;377.52;6325.2;397.46
22.04.2002;4699.81;4711.79;390.55;398.29;411.49;376.07;6087.97;381.34
23.04.2002;4679.03;4702.17;389.36;397.79;410.93;374.34;6048.26;379.16
24.04.2002;4661.81;4660.88;387.83;394.69;407.92;374.16;5872.17;366.71
25.04.2002;4624.73;4596.67;383.96;389.61;402.92;371.41;5851.69;368.54
26.04.2002;4591.07;4579.56;381.98;388.52;401.93;368.71;5965.19;373.42
29.04.2002;4576.95;4552.81;380.88;386.73;400.7;368.21;5924.25;368.95
30.04.2002;4604.69;4599.14;383.08;389.44;403.24;369.94;5981.77;372.21
02.05.2002;4589.72;4561.94;382.36;385.93;400.78;371.6;6067.54;377.41
03.05.2002;4549.97;4501.83;379.19;381.49;397.18;369.59;5939.75;364.98
06.05.2002;4533.96;4481;378.42;380.44;395.84;369.07;5901.98;361.96
07.05.2002;4479.95;4448.1;374.42;377.4;392.52;364.33;5909.19;362.17
08.05.2002;4588.17;4560.61;382.53;386.47;401.59;371.46;6084.23;375.11
09.05.2002;4579.68;4542.17;381.29;384.8;400.43;370.6;6077.99;374.85
10.05.2002;4514.54;4465.47;377.17;379.67;395.33;367.42;5993.07;367.45
13.05.2002;4556.06;4526.72;380.11;384.07;399.27;369.07;6037.19;370.44
14.05.2002;4632.29;4611.76;385.11;390.4;405.12;372.84;6138.69;378.46
15.05.2002;4662.69;4637.7;386.75;392.08;407.06;374.41;6129.86;379.64
16.05.2002;4642.26;4616.15;385.08;390.53;405.79;372.68;6070.03;374.96
17.05.2002;4599.74;4595.25;382.25;389.25;404.53;368.59;6097.65;375.89
20.05.2002;4570.92;4553.18;380.23;386.24;401.91;367.44;6104.08;375.11
21.05.2002;4574.12;4545.28;380.09;385.31;401.26;367.98;6049.63;371.73
22.05.2002;4503.06;4475.6;374.72;379.97;396.15;362.68;5940.41;360.7
23.05.2002;4517.31;4488.54;375.59;380.35;396.29;363.97;5956.81;359.64
24.05.2002;4521.01;4501.29;376.02;380.66;396.45;364.48;5957.83;359.32
27.05.2002;4520.6;4532.2;376.19;382.46;398.14;363.26;5930.08;357.84
28.05.2002;4458.5;4495.26;372.09;380.28;395.81;357.62;5902.13;355.94
29.05.2002;4445.21;4486.37;370.82;379.3;394.58;356.12;5839.63;350.98
30.05.2002;4370.69;4390.56;366.01;372.75;388.62;352.89;5755.42;344.71
31.05.2002;4423.65;4441.05;369.31;376.26;391.78;355.95;5795.57;350.31
03.06.2002;4387.48;4385.5;366.69;371.97;388.01;354.8;5777.38;346.83
04.06.2002;4294.66;4228.82;359.89;361.05;377.42;351.64;5669.7;338.43
05.06.2002;4261.33;4238.9;357.93;361.88;377.91;347.35;5703.49;342.31
06.06.2002;4229.44;4251.56;356.33;362.55;377.88;343.85;5681.88;339.73
07.06.2002;4168.14;4165.68;351.84;356.43;371.43;340.84;5527.37;327.55
10.06.2002;4177.85;4159.01;352.61;356.84;372.01;341.9;5575.53;330.84
11.06.2002;4226.18;4236.74;356;362.09;376.68;343.63;5592.37;335.3
12.06.2002;4117.52;4122.15;348.39;353.39;367.25;337.11;5489.9;326.97
13.06.2002;4064.24;4077.61;344.33;349.4;363.39;333.07;5509.3;326.97
14.06.2002;3970.42;3963.8;335.65;340.22;354.91;325;5410.17;322.48
17.06.2002;4125.25;4143.53;346.57;352.71;367.05;334.36;5522.01;331.39
18.06.2002;4094.44;4137.37;344.44;352.17;365.89;330.91;5553.21;332.22
19.06.2002;4018.72;4051.85;338.76;346.3;359.95;325.52;5436.98;324.14
20.06.2002;3932.71;3967.6;331.51;338.83;351.22;318.6;5283.11;316.43
21.06.2002;3917.85;3940.16;330.2;336.64;349.73;318.06;5281.74;316.12
24.06.2002;3812;3806.57;322.56;326.85;339.4;312.41;5120.04;304.33
25.06.2002;3917.94;3909.98;329.48;334.07;347.65;318.93;5255.8;313.2
26.06.2002;3833.23;3833.01;323.13;327.97;340.76;312.5;5186.15;309.93
27.06.2002;3890.26;3902.77;326.83;333.15;346.2;314.86;5312.26;319.56
28.06.2002;4036.74;4072.58;336.9;345.12;358.86;323.12;5433.23;328.56
01.07.2002;4053.98;4072.97;338.1;344.91;358.84;325.5;5437.59;328.69
02.07.2002;3911.4;3900.98;328.61;332.6;347.68;318.6;5363.2;321.95
03.07.2002;3798.81;3809.64;319.42;324.97;339.48;308.26;5209.29;314.67
04.07.2002;3900.8;3920.01;325.71;331.91;346.55;313.88;5294.79;321.2
05.07.2002;4072.85;4117.29;338.09;346.34;360.41;324.24;5457.23;332.88
08.07.2002;4053.76;4104.82;336.63;345.35;359.46;322.41;5439.29;331.57
09.07.2002;4004.96;4049.95;332.72;341.47;355.56;318.55;5357.14;325.72
10.07.2002;3860.22;3881.18;322.92;329.49;343.62;310.82;5240.11;318.87
11.07.2002;3718.03;3751.67;311.85;318.98;332.26;299.49;5048.86;307.99
12.07.2002;3724.21;3754.78;311.64;319.15;332.94;298.96;5041.81;308.82
15.07.2002;3496.08;3524.41;295.96;303.28;317.42;283.75;4913.56;299.95
16.07.2002;3506.78;3530.27;295.4;303.03;315.72;282.93;4870.06;297.86
17.07.2002;3642.19;3668.04;305.01;312.75;324.9;292.26;5038.86;308.43
18.07.2002;3683.59;3708.03;309.42;315.98;327.27;297.6;4991.35;304.64
19.07.2002;3476.96;3506.8;295.32;301.68;312.19;283.94;4769.54;292.06
22.07.2002;3298.97;3310.98;282.17;287.37;296.97;272.06;4528.02;279.85
23.07.2002;3232.48;3198.59;277.09;279.29;289.15;269.64;4341.2;266.86
24.07.2002;3210.57;3172.24;272.6;275.65;285.29;264.51;4134.93;254.03
25.07.2002;3354.91;3272.28;282.61;282.19;294.39;277.31;4305.54;263.23
26.07.2002;3416.6;3300.55;285.48;284.03;296.6;280.99;4206.01;259.87
29.07.2002;3625.96;3542.63;301.6;301.86;314.34;295.32;4540.48;278.44
30.07.2002;3589.81;3502.18;300.09;299.76;312.24;294.34;4603.37;282.32
31.07.2002;3612.54;3494.21;302.21;299.48;312.26;298.49;4654.5;284.48
01.08.2002;3435.98;3328.56;289.67;288.28;302;285.05;4530.93;276.76
02.08.2002;3441.34;3317.66;289.29;286.05;299.04;286.26;4394;268.66
05.08.2002;3336.71;3187.68;280.74;275.98;288.24;279.17;4204.75;257.44
06.08.2002;3505.18;3376.44;291.99;288.6;301.49;289.02;4354.43;266.46
07.08.2002;3444.7;3340.66;288.7;286.2;298.97;285.04;4379.09;268.46
08.08.2002;3612.6;3514.42;299.59;297.7;310.21;295.1;4460.78;274.02
09.08.2002;3672.79;3583.42;303.66;302.7;315.04;298.38;4480.59;278.41
12.08.2002;3567.18;3480.65;296.89;295.89;308.72;291.79;4494.1;278.65
13.08.2002;3609.17;3517.41;299.82;298.38;311.71;295.03;4517.58;280.02
14.08.2002;3509.25;3376.35;293.4;289.25;303.73;291.07;4414.26;272.28
15.08.2002;3631.97;3489.71;301.97;297.11;311.97;300.08;4530.76;280.46
16.08.2002;3657.3;3536.92;303.27;300.31;314.05;299.72;4512.81;281.65
19.08.2002;3768.93;3682.14;311.74;310.74;324.03;306.34;4633.51;290.07
20.08.2002;3698.87;3611.78;307.36;306.47;319.22;301.96;4667.34;291.66
21.08.2002;3729.84;3652.89;310.38;310.33;323.91;304.2;4817.55;298.65
22.08.2002;3800.34;3742.9;316.39;317.45;330.31;309.13;4984.28;307.77
23.08.2002;3739.99;3676.47;312.32;312.87;325.94;305.57;4851.75;300.48
26.08.2002;3702.79;3613.09;309.98;308.61;321.67;304.94;4777.28;295.83
27.08.2002;3781.26;3733.59;315.4;316.5;328.97;308.13;4821.83;298.86
28.08.2002;3617.42;3559.3;304.09;304.34;316.65;297.76;4755.67;292.78
