Total Return Indices - US$ Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5V   ;  SX5U   ;SXXV     ;SXXU     ; SXXI    ;    SXXD    ;    DK5I;DKXI
20.08.1996;1830.6;1818.05;170.37;165.89;178.96;174.6;2057.16;181.4
21.08.1996;1826.42;1810.31;170.09;165.44;178.74;174.48;2056.02;181.59
22.08.1996;1831.89;1813.27;170.66;165.81;179.18;175.26;2070.59;182.57
23.08.1996;1843.5;1821.76;171.94;166.95;180.54;176.66;2073.43;182.74
26.08.1996;1838.8;1814.8;171.71;166.53;180.13;176.61;2077.98;183.21
27.08.1996;1839.7;1818.6;171.88;166.94;180.62;176.56;2087.09;184.17
28.08.1996;1845.83;1819.72;172.22;166.97;180.47;177.2;2084.99;184.29
29.08.1996;1830.94;1807.43;171.11;165.94;179.51;176.01;2077.57;183.88
30.08.1996;1815.32;1789.1;169.99;164.52;177.88;175.19;2071.93;183.55
02.09.1996;1815.11;1785.48;169.82;164.01;177.27;175.35;2063.06;182.81
03.09.1996;1806.77;1778.22;169.05;163.23;176.32;174.57;2048.38;181.62
04.09.1996;1819.39;1794.16;170.15;164.47;177.65;175.55;2067.09;183.13
05.09.1996;1817.6;1789.03;170.13;164.19;177.34;175.78;2069.03;183.24
06.09.1996;1811.3;1784.73;169.71;163.81;176.92;175.31;2072.25;183.6
09.09.1996;1824.12;1798.09;170.6;164.89;178.12;176.03;2086.92;184.75
10.09.1996;1820.64;1793.39;170.34;164.67;177.58;175.73;2071.4;183.4
11.09.1996;1815.53;1788.43;169.76;164.21;177.09;175.04;2072.03;183.36
12.09.1996;1825.23;1796.58;170.56;164.74;177.69;176.09;2090.93;184.74
13.09.1996;1845.18;1818.34;171.99;166.25;179.18;177.44;2112.85;186.72
16.09.1996;1858.64;1838.68;173.09;167.72;180.56;178.18;2127.73;187.91
17.09.1996;1848.96;1828.2;172.29;166.85;179.5;177.45;2119.41;187.3
18.09.1996;1848.01;1828.9;172.29;167;179.59;177.3;2109.7;186.53
19.09.1996;1846.42;1827;172.15;166.92;179.5;177.11;2105.17;186.2
20.09.1996;1851.58;1837.41;172.52;167.5;180.17;177.28;2121.89;187.45
23.09.1996;1840.83;1832.52;171.49;167.01;179.28;175.72;2110.82;186.31
24.09.1996;1853.51;1842.53;172.56;167.95;180.65;176.92;2125.91;187.79
25.09.1996;1857.79;1853.87;173.3;169.2;181.54;177.16;2130.76;187.98
26.09.1996;1856.52;1852.56;173.1;169.08;181.21;176.89;2137.08;188.02
27.09.1996;1862.02;1858.77;173.52;169.53;181.53;177.27;2148.04;188.81
30.09.1996;1870.05;1864.99;174.13;170.05;182.23;177.97;2144.12;188.85
01.10.1996;1874.58;1860.73;174.59;169.75;182.19;179.16;2164.85;190.57
02.10.1996;1886.62;1870.31;175.49;170.63;183.06;180.09;2170.92;191.09
03.10.1996;1888.01;1876.5;175.68;171.23;183.72;179.88;2175.16;191.46
04.10.1996;1893.08;1874.72;176.16;171.14;183.98;180.91;2200.81;193.36
07.10.1996;1901.71;1882.98;176.62;171.67;184.63;181.31;2206.67;193.66
08.10.1996;1906.17;1888.06;176.99;172.02;185.19;181.69;2234.14;195.93
09.10.1996;1900.87;1885.57;176.51;171.75;184.85;181.01;2220.41;194.92
10.10.1996;1892.93;1873.67;175.83;170.63;183.98;180.75;2211.99;194.08
11.10.1996;1901.39;1875.49;176.66;170.7;184.01;182.31;2221.66;194.74
14.10.1996;1911.19;1881.11;177.35;171.07;184.48;183.31;2232.63;195.67
15.10.1996;1917.84;1891.01;178.12;171.97;184.98;183.97;2241.99;196.7
16.10.1996;1904.39;1883.53;176.95;171.13;183.99;182.47;2222.58;195.46
17.10.1996;1909;1885.5;177.26;171.23;183.98;182.98;2219.29;195.13
18.10.1996;1925.95;1904.95;178.39;172.66;185.4;183.82;2245.95;197.38
21.10.1996;1932.46;1911.06;179.24;173.35;186.1;184.83;2258.81;198.44
22.10.1996;1933.83;1915.6;179.22;173.52;186.32;184.62;2255.13;198.22
23.10.1996;1926.72;1911.76;178.29;172.83;185.42;183.47;2238.35;196.79
24.10.1996;1921.32;1911.48;177.92;172.98;185.59;182.59;2241.42;197.1
25.10.1996;1926.62;1908.88;178.61;172.98;185.57;183.95;2245.88;197.38
28.10.1996;1937.53;1917.76;179.44;173.63;186.26;184.96;2262.62;198.67
29.10.1996;1919.03;1902.21;178.1;172.46;185;183.45;2232.76;196.31
30.10.1996;1917.68;1898.1;178.21;172.11;184.54;184.01;2218.96;195.15
31.10.1996;1911.71;1889.98;177.62;171.36;183.67;183.55;2221.65;195.49
01.11.1996;1916.76;1899.81;178.01;172.08;184.45;183.63;2220.55;195.67
04.11.1996;1918.93;1896.67;178.04;172.12;184.53;183.66;2220.17;195.64
05.11.1996;1924.53;1912.55;178.66;173.46;185.63;183.58;2233.38;196.51
06.11.1996;1938;1934.55;179.8;175.36;187.47;183.98;2247.83;197.73
07.11.1996;1935;1934.24;179.73;175.74;187.76;183.49;2253.51;197.7
08.11.1996;1948.7;1948.84;180.59;176.84;188.88;184.13;2259.92;198.27
11.11.1996;1959.53;1961.37;181.37;177.86;189.89;184.66;2265.8;198.77
12.11.1996;1956.78;1957.36;181.46;177.89;189.73;184.82;2267.91;199.01
13.11.1996;1968.57;1970.77;182.1;178.53;190.1;185.46;2263.43;198.62
14.11.1996;1978.28;1974.75;182.83;179.1;191.02;186.33;2314.22;202.56
15.11.1996;1994.18;1988.05;184.16;180.23;192.4;187.85;2348.25;205.09
18.11.1996;2002.52;1993.9;184.83;180.5;192.88;188.9;2356.98;205.38
19.11.1996;2007.06;1994.46;185.29;180.7;192.9;189.62;2336.49;204.27
20.11.1996;2010.45;2005.53;185.73;181.75;193.79;189.48;2345.83;205.2
21.11.1996;2011.04;2002.22;185.86;181.48;193.48;189.98;2357.13;205.82
22.11.1996;2025.01;2007.66;186.69;181.59;193.87;191.52;2387.34;208.02
25.11.1996;2026.52;2008;186.48;181.37;193.35;191.31;2385.66;207.83
26.11.1996;2024.58;2001.6;186.26;180.89;192.66;191.35;2362.54;206.09
27.11.1996;2010.89;1985.54;185.17;179.37;191.01;190.68;2329.93;203.73
28.11.1996;2017.13;1995.86;185.65;180.08;191.81;190.94;2345.98;205.11
29.11.1996;2029.77;2010.04;186.7;181.22;192.89;191.9;2366.93;206.83
02.12.1996;2014.23;1999.57;185.61;180.49;191.7;190.44;2363.84;206.84
03.12.1996;2013.91;2009.85;184.91;181.07;192.47;188.52;2371.18;207.44
04.12.1996;1996.57;1990.02;183.83;179.61;191.15;187.8;2350.99;205.91
05.12.1996;2005.9;2005.61;184.73;181.33;192.92;187.9;2373.67;207.92
06.12.1996;1967;1958.76;181.36;177.42;188.96;185.06;2348.76;205.7
09.12.1996;1986.04;1972.23;182.69;178.4;189.79;186.72;2343.95;205.42
10.12.1996;1996.87;1981.35;184.02;179.46;190.95;188.33;2378.36;208.03
11.12.1996;1979.46;1964.63;182.64;178.28;189.99;186.73;2353.63;206.06
12.12.1996;1980.79;1964.23;182.7;177.98;189.64;187.15;2348.03;205.5
13.12.1996;1955.71;1933.06;180.7;175.46;187.11;185.65;2323.33;203.54
16.12.1996;1988.31;1969.99;183.36;178.71;190.1;187.74;2340.96;204.64
17.12.1996;1971.22;1951.89;182.35;177.27;188.6;187.15;2311.43;202.33
18.12.1996;1989.38;1963.6;183.68;178.15;189.48;188.93;2341.08;204.6
19.12.1996;1999.99;1976.85;184.08;178.66;189.87;189.22;2348.11;205.7
20.12.1996;2024.96;2005.92;186.15;181.11;192.2;190.92;2374.57;208.1
23.12.1996;2024.17;2006.36;186.46;181.17;192.06;191.47;2363.08;207.56
24.12.1996;2021.36;2003.79;186.32;181.06;191.83;191.3;2363.31;207.58
25.12.1996;2020.26;2001.96;186.25;180.91;191.71;191.29;2363.31;207.58
26.12.1996;2024.73;2010.76;186.67;181.72;192.32;191.35;2363.37;207.59
27.12.1996;2039.29;2019.36;187.95;182.3;193.19;193.31;2386.47;209.36
30.12.1996;2054.29;2036.57;189.21;183.74;194.7;194.4;2408.13;211.09
31.12.1996;2069.47;2048.94;190.93;185.16;195.94;196.4;2411.12;211.38
02.01.1997;2034.13;2014.78;187.63;181.95;193.26;193.01;2400.99;210.78
03.01.1997;2031.81;2012.58;187.48;181.42;192.71;193.24;2411.73;211.49
06.01.1997;2042.92;2028.2;188.69;182.7;193.7;194.39;2405.69;211.19
07.01.1997;2037.72;2028.34;188.46;182.82;193.91;193.8;2411.64;211.93
08.01.1997;2045.45;2037.85;188.81;183.41;194.64;193.92;2445.35;215.08
09.01.1997;2052.01;2047.29;189.68;184.34;195.61;194.73;2463.62;217
10.01.1997;2045.64;2058.46;188.65;185.01;195.69;192.05;2446.1;215.43
13.01.1997;2066.86;2076.59;190.46;186.83;197.69;193.84;2486.67;218.4
14.01.1997;2084.55;2088.6;191.74;187.91;198.72;195.32;2508.17;219.43
15.01.1997;2090.71;2099.94;192.66;188.98;199.7;196.08;2510.1;219.96
16.01.1997;2098.88;2107.79;193.32;189.6;200.29;196.79;2519.72;220.69
17.01.1997;2082.32;2092.47;192.12;188.52;198.9;195.47;2494.1;218.74
20.01.1997;2070.51;2086.16;191.17;187.97;198.01;194.12;2484.56;218.03
21.01.1997;2060.62;2068.78;190.52;186.55;196.81;194.24;2476.31;216.92
22.01.1997;2060.68;2081.98;190.46;187.36;197.91;193.31;2481.6;217.13
23.01.1997;2080.68;2098.18;191.91;188.78;199.33;194.8;2475.33;216.61
24.01.1997;2057.18;2074.62;190.39;187.2;198.21;193.34;2478.26;216.7
27.01.1997;2036.96;2052.43;188.58;185.08;195.9;191.83;2451.41;214.3
28.01.1997;2050.48;2061.64;189.53;186.06;197.21;192.75;2464.73;215.24
29.01.1997;2034.92;2047.7;188.32;184.91;196.04;191.48;2435.28;213.21
30.01.1997;2056.96;2075.69;190.07;186.98;198.25;192.92;2463.44;215.6
31.01.1997;2067.63;2087.14;191.08;188.15;199.92;193.78;2502.44;218.87
03.02.1997;2072.93;2085.09;191.43;187.84;199.73;194.78;2487.39;217.86
04.02.1997;2070.44;2080.66;191.18;187.56;199.32;194.55;2482.11;217.54
05.02.1997;2106.33;2116.8;193.9;190.24;201.64;197.29;2487.67;218.01
06.02.1997;2097.81;2110.54;193.06;189.78;201.25;196.09;2482.65;217.86
07.02.1997;2110.49;2126.22;194.07;191.07;202.49;196.83;2478.02;217.64
10.02.1997;2121.73;2134.34;195.44;192.03;203.9;198.59;2521.02;221.19
11.02.1997;2106.76;2107.1;193.91;189.68;201.71;197.87;2492.22;218.77
12.02.1997;2104.99;2106.06;193.56;189.6;201.61;197.26;2495.35;219.12
13.02.1997;2117.11;2129.6;194.55;191.37;203.07;197.45;2503.22;220.1
14.02.1997;2119;2130.67;194.63;191.25;202.98;197.74;2508.61;220.27
17.02.1997;2118.23;2122;193.78;190.03;202.04;197.26;2511.85;220.47
18.02.1997;2125.03;2137.86;194.15;191.4;203.31;196.63;2527.6;221.41
19.02.1997;2115.95;2114.29;193.82;189.17;201.54;198.21;2543.44;221.7
20.02.1997;2118.72;2120.37;194.22;189.88;202.45;198.3;2559.02;222.66
21.02.1997;2103.86;2100.11;193.35;188.49;201.31;197.96;2548.17;221.91
24.02.1997;2117.98;2119.41;194.79;190.07;202.46;199.24;2536.98;221.27
25.02.1997;2142.61;2149.85;196.5;192.57;204.7;200.15;2546.7;222.28
26.02.1997;2120.22;2121.54;194.54;190.16;202.1;198.66;2530.38;220.9
27.02.1997;2125.88;2132.1;194.78;191.03;202.64;198.27;2517.48;219.72
28.02.1997;2100.29;2104.74;193.06;189.05;200.57;196.81;2501.97;218.26
03.03.1997;2091.44;2099.33;192.06;188.4;199.61;195.44;2478.8;215.78
04.03.1997;2109.32;2117.11;193.44;189.73;200.88;196.89;2499.5;216.82
05.03.1997;2119.09;2129.61;194.41;190.81;202.26;197.73;2517.42;218.49
06.03.1997;2142.9;2153.06;196.44;192.86;204.51;199.75;2546.39;220.75
07.03.1997;2143.29;2147.16;196.35;192.87;204.74;199.55;2560.9;221.62
10.03.1997;2174.72;2180.25;198.75;195.79;207.84;201.41;2597.47;225.46
11.03.1997;2179.19;2184.31;198.99;195.9;207.87;201.8;2603.88;225.93
12.03.1997;2168.73;2169.41;197.6;194.45;206.69;200.47;2562.86;223.03
13.03.1997;2142.96;2142;195.53;191.95;204.07;198.82;2555.8;221.95
14.03.1997;2163.96;2164.17;197.22;193.86;205.84;200.3;2560.01;222.15
17.03.1997;2139.36;2142.56;194.82;191.78;203.52;197.58;2534.06;220.09
18.03.1997;2138.28;2137.24;194.39;191.3;203.16;197.2;2511.9;218.29
19.03.1997;2139.28;2135.72;194.4;191.29;203.07;197.24;2496;217.25
20.03.1997;2090.62;2088.81;190.29;187.21;198.63;193.11;2445.82;212.85
21.03.1997;2116.18;2126.12;192.54;190.06;201.42;194.74;2491.94;216.29
24.03.1997;2109.14;2114.61;192.14;189.29;200.8;194.71;2483.68;215.97
25.03.1997;2138.95;2141.9;194.29;191.66;203.11;196.63;2504.83;218.16
26.03.1997;2174.1;2171.05;196.96;194.28;205.85;199.36;2532.16;220.67
27.03.1997;2199.96;2199.8;199.14;196.74;208.74;201.25;2572.39;224.16
28.03.1997;2191.89;2188.91;198.52;195.78;207.9;200.97;2565.79;223.57
31.03.1997;2196.12;2189.9;198.99;195.87;208.23;201.83;2582.13;225.01
01.04.1997;2144.17;2127.84;195.12;191.23;202.76;198.75;2470.81;215.46
02.04.1997;2126.96;2109.79;193.59;189.64;201.06;197.27;2427.29;212.04
03.04.1997;2111.39;2088.07;192.63;188.08;199.88;196.93;2435.78;212.73
04.04.1997;2098.54;2074.71;192;187.37;199.11;196.39;2422.61;211.71
07.04.1997;2113;2092.25;193.04;188.46;200.38;197.37;2456.78;213.96
08.04.1997;2109.76;2092.62;192.84;188.59;200.31;196.83;2457.32;213.9
09.04.1997;2117.5;2102.93;193.36;189.47;200.99;197;2444.5;212.36
10.04.1997;2123.59;2100.81;194;189.47;201.3;198.28;2456.94;213.48
11.04.1997;2110.21;2085.09;193.02;188.32;200.39;197.46;2444.25;212.58
14.04.1997;2086.32;2055.59;190.98;185.95;198;195.77;2425.4;210.83
15.04.1997;2129.11;2101.44;193.88;189.39;201.38;198.11;2459.71;213.37
16.04.1997;2130.12;2104.44;193.78;189.54;201.26;197.76;2456.21;212.89
17.04.1997;2151.36;2124.38;194.91;190.76;202.61;198.8;2457.86;212.66
18.04.1997;2162.08;2124.37;195.25;190.47;202.76;199.77;2471.32;213.99
21.04.1997;2176.53;2136.8;196.74;191.72;204.46;201.51;2485.13;214.81
22.04.1997;2163.85;2120.58;195.78;189.97;202.69;201.34;2471.93;213.72
23.04.1997;2181.64;2145.34;197.24;192.22;204.68;202.01;2481.58;214.43
24.04.1997;2187.69;2143.48;197.59;192.09;205.15;202.84;2511.19;216.38
25.04.1997;2163.56;2116.59;195.47;189.8;202.48;200.91;2460.96;212.81
28.04.1997;2157.78;2103.99;195.31;189.09;201.71;201.3;2431.77;210.55
29.04.1997;2196.27;2144.49;198.28;192.24;205.01;204.09;2478.04;214.02
30.04.1997;2204.42;2159.2;198.74;193.5;206.19;203.73;2485.14;214.56
01.05.1997;2214.06;2173.27;199.6;194.62;207.24;204.32;2499.63;215.67
02.05.1997;2218.9;2173.73;199.95;194.96;208;204.68;2527.94;217.64
05.05.1997;2238.59;2196.13;201.26;196.78;209.99;205.46;2540.32;219.1
06.05.1997;2261.54;2216.05;203.75;198.49;211.76;208.75;2579.03;222.51
07.05.1997;2256.68;2213.2;203.39;198.21;212.04;208.32;2594.53;223.92
08.05.1997;2274.71;2230.02;204.84;199.63;213.49;209.8;2601.25;224.58
09.05.1997;2308.69;2265.44;207.63;202.52;216.58;212.47;2629.18;227.26
12.05.1997;2318.22;2269.53;208.2;202.56;216.43;213.57;2622.46;226.62
13.05.1997;2347.36;2300.1;210.65;205.17;219.09;215.85;2646.12;228.7
14.05.1997;2362.12;2313.75;212.08;206.32;220.55;217.58;2677.03;231.06
15.05.1997;2358.02;2310.53;211.98;205.92;220.69;217.77;2705.72;233.07
16.05.1997;2369.9;2325.25;212.79;207.41;222.16;217.9;2704.28;233.46
19.05.1997;2349.45;2302.3;211;205.36;220.14;216.36;2671.31;230.7
20.05.1997;2353.82;2310.37;211.75;206.32;221.2;216.92;2715.55;234.13
21.05.1997;2383.61;2342.73;213.71;208.79;224.17;218.35;2761.75;238.35
22.05.1997;2368.25;2323.21;211.77;206.92;222.36;216.35;2738.41;236.54
23.05.1997;2383.4;2337.59;213.38;208.18;223.95;218.29;2768.44;239.32
26.05.1997;2396.74;2345.31;213.73;208.24;224.2;218.96;2769.29;239.58
27.05.1997;2380.23;2333.46;212.58;207.37;222.66;217.51;2726.94;236.48
28.05.1997;2371.39;2313.37;211.75;205.3;220.77;217.94;2715.35;235.57
29.05.1997;2365.44;2308.54;211.26;204.88;220.22;217.38;2694.48;234.01
30.05.1997;2316.81;2258.12;207.77;200.71;215.94;214.58;2654.07;230.52
02.06.1997;2316.05;2266;207.12;200.85;216.4;213.14;2667.67;231.44
03.06.1997;2328.78;2280.32;208.16;202.49;218.22;213.57;2692.18;233.36
04.06.1997;2336.11;2293.76;208.6;203.51;219.09;213.42;2699.42;233.81
05.06.1997;2345.37;2307.29;209.63;204.99;220.3;213.98;2691.36;233.1
06.06.1997;2369.34;2329.45;211.6;206.71;222.04;216.21;2711.96;234.47
09.06.1997;2396.62;2346.08;213.35;207.66;223.6;218.77;2749.71;237.75
10.06.1997;2399.88;2330.42;213.38;206.25;222.29;220.26;2743.22;236.69
11.06.1997;2402.5;2344.42;213.84;207.56;223.26;219.86;2763.67;237.73
12.06.1997;2420.12;2363.77;215.15;209.21;224.74;220.82;2765.73;237.63
13.06.1997;2436.9;2380.38;216.64;210.5;226.05;222.5;2785.3;238.79
16.06.1997;2442.59;2396.39;216.73;211.68;226.94;221.5;2794.2;239.4
17.06.1997;2426.79;2381.31;215.07;210.23;225.5;219.63;2773.01;238.15
18.06.1997;2428.98;2381.2;214.89;210.36;225.82;219.13;2772.73;238.02
19.06.1997;2457.17;2403.99;216.77;212.14;228.32;221.1;2806.37;240.41
20.06.1997;2463.27;2418.89;216.94;213.41;229.56;220.17;2802.45;240.11
23.06.1997;2482.35;2438.34;218.65;215.09;231.45;221.9;2835.36;242.72
24.06.1997;2476.38;2431.14;218.3;214.56;230.82;221.73;2837.67;242.79
25.06.1997;2513.91;2470.07;220.91;217.95;234.4;223.55;2880.75;246.28
26.06.1997;2523.93;2480.8;221.59;218.44;234.88;224.43;2876.71;246.07
27.06.1997;2504.61;2460.33;220.11;216.73;233.17;223.17;2874.74;245.69
30.06.1997;2474.86;2427.18;218.11;214.52;230.69;221.39;2864.03;244.85
01.07.1997;2515.92;2468.4;221.16;217.51;233.3;224.49;2879.03;246.21
02.07.1997;2527.88;2471.62;222.65;218.07;233.83;226.91;2883.05;246.5
03.07.1997;2588.79;2515.33;226.67;221.1;237.39;231.94;2925.81;250.11
04.07.1997;2602.98;2529.73;226.64;221.97;238.46;231;2951.7;252.01
07.07.1997;2625.09;2554.73;228.44;224.05;241.18;232.51;2987.56;254.54
08.07.1997;2602.19;2531.46;226.92;222.65;240.26;230.87;2981.33;254.12
09.07.1997;2616.4;2555.99;228.31;224.91;242.35;231.38;3027.24;257.4
10.07.1997;2598.46;2539.45;227.63;223.83;241.13;231.12;3009.52;256.1
11.07.1997;2584.26;2528.81;227;222.56;239.32;231.12;3028.12;257.25
14.07.1997;2603.33;2533.84;228.11;222.85;239.56;233.05;3029.07;256.99
15.07.1997;2595.31;2522.17;227.57;222.03;238.82;232.8;3017.2;255.72
16.07.1997;2639.81;2573.75;231.09;226.09;242.99;235.78;3082.3;261.12
17.07.1997;2625.56;2576.13;230.56;226.55;242.95;234.24;3085.05;261.91
18.07.1997;2582.51;2533.36;227.54;222.95;239.13;231.81;3039.55;258.21
21.07.1997;2534.43;2489.45;224.46;220.13;235.88;228.49;2985.72;254.25
22.07.1997;2561.76;2517.13;226.36;222.2;237.88;230.2;3018.05;256.31
23.07.1997;2621.56;2583.87;230.11;227.42;243.22;232.48;3047.55;258.69
24.07.1997;2584.8;2544.62;227.41;223.77;239.5;230.74;3015.7;256.63
25.07.1997;2581.85;2555.69;226.98;224.46;239.89;229.19;3016.59;256.89
28.07.1997;2575.17;2562.84;225.85;224.8;240.24;226.59;2998.39;255.22
29.07.1997;2561.83;2545.48;225.16;223.75;239.04;226.27;2990.05;254.5
30.07.1997;2599.65;2582.16;227.69;226.42;241.93;228.65;3013.54;256.67
31.07.1997;2593.49;2583.28;227.48;226.47;241.5;228.19;2985.76;254.59
01.08.1997;2564.27;2533.87;224.53;222.16;237.63;226.58;2966.32;252.8
04.08.1997;2528.6;2489.63;221.95;218.36;233.66;225.22;2943.4;250.79
05.08.1997;2530.19;2474.26;221.69;216.82;232.25;226.23;2934.99;250.22
06.08.1997;2561.14;2513.65;223.56;219.7;235.26;227.09;2983.92;254.51
07.08.1997;2597.28;2557.62;226.44;223.42;239.36;229.15;3045.02;259.08
08.08.1997;2580.41;2543.81;225.78;222.69;239.11;228.55;3049.28;259.43
11.08.1997;2549.64;2495.48;223.87;219.06;235.42;228.36;3031.95;257.37
12.08.1997;2558.76;2512.04;224.53;220.39;236.36;228.36;3029.92;257.24
13.08.1997;2522.28;2481.19;222.38;218.68;234.32;225.77;2997.98;255.18
14.08.1997;2500.24;2458.27;221.12;216.92;232.24;225.02;2973.18;253.47
15.08.1997;2472.28;2436.14;220.01;216.26;231.36;223.45;2944.34;251.72
18.08.1997;2442.56;2415.86;217.17;213.07;227.64;220.95;2904.13;248.3
19.08.1997;2490.86;2453.67;220.46;216.29;231.36;224.33;2934.59;249.88
20.08.1997;2510.87;2471.31;221.53;217.59;232.94;225.15;2966.38;251.9
21.08.1997;2526.67;2488.14;222.62;218.97;234.22;225.95;2964.26;252.22
22.08.1997;2483.23;2440.62;219.84;215.23;230.2;224.13;2923.12;249.36
25.08.1997;2485.79;2444.14;219.76;215.42;230.24;223.79;2894.98;247.58
26.08.1997;2468.15;2425.66;219.13;214.33;229.19;223.62;2906.86;248.54
27.08.1997;2472.14;2421.99;219.27;213.92;228.83;224.31;2900.41;248.29
28.08.1997;2449.65;2404.26;217.87;212.97;227.21;222.48;2894.93;247.82
29.08.1997;2411.24;2353.24;214.95;208.83;223.16;220.78;2832.65;242.86
01.09.1997;2440.52;2381.88;216.9;211.14;225.54;222.36;2870.54;245.6
02.09.1997;2478.4;2426.08;219.21;214.4;229.09;223.71;2901.71;247.63
03.09.1997;2512.9;2467.97;221.19;217.52;231.97;224.53;2918.72;249.06
04.09.1997;2506.4;2453.41;220.99;216.98;231.5;224.69;2912.9;248.33
05.09.1997;2534.56;2482.97;223.44;219.51;234.52;227.05;2950.48;251.26
08.09.1997;2515.08;2468.45;222.2;218.3;233.53;225.77;2972.97;252.61
09.09.1997;2496.76;2446.87;221.33;217.06;232.28;225.28;2979.91;253
10.09.1997;2475.15;2433.32;219.97;216.27;231.24;223.35;2970.34;252.48
11.09.1997;2454.81;2415.29;218.92;214.89;229.67;222.63;2949.24;251.3
12.09.1997;2447.11;2401.1;218.81;213.94;229.29;223.38;2964.84;252.27
15.09.1997;2488.43;2443.02;221.91;217.33;232.92;226.18;3004.86;255.27
16.09.1997;2515.87;2469.8;223.77;219.28;234.96;227.93;3017.46;256.07
17.09.1997;2550.86;2494.19;226.09;221.39;237.36;230.46;3033.49;257.87
18.09.1997;2566.55;2490.83;227.58;221.56;238.09;233.28;3067.08;260.41
19.09.1997;2568.87;2504.56;227.88;222.99;239.07;232.46;3046.82;259.71
22.09.1997;2596.06;2530.62;229.64;224.82;240.97;234.14;3061.18;260.75
23.09.1997;2589.23;2513.8;229.17;223.81;240.49;234.21;3082.02;262.62
24.09.1997;2626.29;2556.49;232.17;227.37;244.13;236.64;3144.76;267.37
25.09.1997;2632.66;2567.45;233.18;228.7;245.04;237.33;3146.26;267.5
26.09.1997;2644.64;2564.26;234.78;228.65;245.54;240.59;3186.19;270.66
29.09.1997;2643.17;2558.76;234.64;228.25;245.1;240.69;3198.68;271.46
30.09.1997;2670.88;2591.11;236.69;230.86;247.25;242.19;3220.63;273.33
01.10.1997;2688.01;2598.59;237.8;230.99;247.57;244.28;3220.08;273.49
02.10.1997;2693.69;2604.42;238.31;231.98;248.76;244.31;3226.25;273.25
03.10.1997;2738.81;2656.69;241.71;236.02;253.27;247.07;3295.82;278.89
06.10.1997;2729.97;2649.3;240.92;235.54;252.55;245.95;3275.6;277.54
07.10.1997;2724.6;2644.4;241.22;235.27;252.2;246.85;3285.79;278.48
08.10.1997;2717.38;2648.27;240.67;235.54;252.24;245.45;3271.84;277.74
09.10.1997;2661.42;2584.2;236.96;230.6;247.26;242.99;3242.18;274.71
10.10.1997;2642.54;2562.1;235.79;228.88;245.48;242.38;3206.82;273.05
13.10.1997;2689;2610.22;239.35;232.51;248.91;245.86;3234.53;275.47
14.10.1997;2694.21;2613.03;239.75;232.85;249.48;246.32;3232.04;275.44
15.10.1997;2684.26;2600.5;238.79;231.95;248.54;245.31;3204.14;273.82
16.10.1997;2671.77;2576.83;238.07;230.33;247.26;245.51;3199.95;274.32
17.10.1997;2617.74;2511.4;233.85;224.33;241.05;243.09;3109.3;267.19
20.10.1997;2619.19;2508.97;233.74;224.05;240.95;243.16;3107.15;266.96
21.10.1997;2643.6;2531.34;235.31;226.01;242.54;244.33;3127.76;267.77
22.10.1997;2633.9;2525.25;234.31;226.04;242.44;242.28;3132.22;268.25
23.10.1997;2560.99;2457.84;228.76;220.59;237.28;236.63;3082.07;263.82
24.10.1997;2564.34;2456.62;229;220.74;237.4;236.96;3060.54;262.45
27.10.1997;2511.68;2403.2;224.85;216.13;232.43;233.3;2948.22;253.45
28.10.1997;2412.19;2295.14;216.06;205.69;222.13;226.2;2845.58;243.6
29.10.1997;2554.25;2439.74;227.09;218.36;234.86;235.54;3027.77;257.86
30.10.1997;2520.72;2413.28;224.1;216.03;232.11;231.89;2937.17;250.58
31.10.1997;2525.07;2400.95;224.92;215.39;232.01;234.18;2943.77;250.85
03.11.1997;2574.3;2449.15;228.4;219.17;235.75;237.35;3014.99;255.58
04.11.1997;2571.7;2444.7;228.72;219.26;235.87;237.92;3000.14;254.92
05.11.1997;2596.58;2473.93;230.55;221.72;238.43;239.11;3039.26;257.92
06.11.1997;2561.31;2440.17;228.66;219.47;236.03;237.58;3018.52;256.68
07.11.1997;2521.38;2397.27;224.85;215.74;232.48;233.7;2972.59;252.72
10.11.1997;2548.7;2420.47;226.83;217.39;234.07;236.01;2992.8;254.06
11.11.1997;2530.52;2404.42;225.77;215.97;232.73;235.31;2974.55;251.85
12.11.1997;2499.12;2367.17;222.55;212.51;229.41;232.33;2949.57;248.64
13.11.1997;2498.07;2382.78;222.43;213.41;229.62;231.19;2926.23;246.92
14.11.1997;2496.92;2386.83;222.38;213.52;229.3;230.96;2889.51;244
17.11.1997;2558.49;2441.53;227.22;218.34;234.27;235.82;2957.22;249.49
18.11.1997;2574.42;2459.53;227.98;219.76;235.82;235.92;2982.23;251.69
19.11.1997;2560.52;2443.26;227.23;218.77;235.18;235.41;2986.91;251.66
20.11.1997;2600.95;2482.39;230.32;221.58;238.26;238.79;3057.01;256.54
21.11.1997;2639.22;2518.46;233.29;224.31;241.09;241.99;3095.64;259.35
24.11.1997;2580.7;2453.55;229.21;219.04;236.2;239.11;3036.61;254.04
25.11.1997;2556.62;2435.87;227.1;217.94;234.86;236;2993.29;250.33
