,StartDate,EndDate,HP-HP(-1),HP-SZ(-1),HP-HP(-2),HP-SZ(-2),SZ-HP(-1),SZ-SZ(-1),SZ-HP(-2),SZ-SZ(-2),HP-const-p,SZ-const-p,HP-HP(-1)-p,SZ-HP(-1)-p,HP-SZ(-1)-p,SZ-SZ(-1)-p,HP-HP(-2)-p,SZ-HP(-2)-p,HP-SZ(-2)-p,SZ-SZ(-2)-p
58,2010-11-01,2012-04-01,0.918343610995783,-0.0006146560098752821,2.698930610096913,-0.31745744999594927,-0.127672675233328,-0.0027368231525599094,-0.17696542135951274,-0.2169453276539984,0.6044002799315749,0.29152100347084975,0.00018933226730944043,0.830427989494124,0.9203241960746408,0.31323104392327905,0.5913460399593762,0.9884096846884046,0.6631604699770407,0.5003280224970916
59,2010-12-01,2012-05-01,0.5163549134893646,0.0002481465047950657,6.284942684758285,-0.29994272083553963,0.11366928302058198,0.000721938644184158,-2.5739802941219825,-0.26594233609667167,0.3119974592321372,0.30875248628381735,0.007561347097753551,0.6740604422539344,0.9478317566485596,0.306257369908582,0.5004635323550546,0.8435375008517343,0.8611947048888338,0.40470246092381723
60,2011-01-01,2012-06-01,0.5757866695480672,0.0006001705267832141,-9.218955507784953,-0.2989922401161789,0.06467761285223433,0.0022130326584124884,6.22042147212464,-0.31793824873452925,0.5286388831090796,0.13160316186522447,0.05897353323814603,0.6783776545697617,0.8777058864139009,0.2930826903839798,0.7579684555091595,0.684398631576293,0.5694174218444257,0.2622969668056526
61,2011-02-01,2012-07-01,0.6540574195202843,0.0004477406732244479,-11.601424369727447,-0.29998850427741075,0.13538379578789383,0.0017346753990448893,3.0721721735020875,-0.3012232677420432,0.8871526260894347,0.07107580723679088,0.029880159245932535,0.5897326840597078,0.9100774777295308,0.2894760131521599,0.5615068376518788,0.85367402188775,0.6608606256848519,0.286219313364362
62,2011-03-01,2012-08-01,0.7927993641262067,-0.0009912770381523318,-4.4290596161939355,-0.37743667539699166,-0.12282967446462008,0.0003247117688810066,-11.32041790473793,-0.3760267545264983,0.518396734812093,0.022103357373848165,0.0025806110773663503,0.821473165756514,0.7824292932302239,0.158763221395817,0.6296392939076678,0.5513990004796397,0.9271297032275564,0.15576711811707913
63,2011-04-01,2012-09-01,0.8213892414213294,-0.0008220683432813486,-9.825467408157897,-0.3972742806846446,-0.13144595973412046,0.0004909709004474564,-6.944829844150212,-0.4227147965538805,0.6010881613871604,0.03599614906683881,0.006056961190238453,0.6660722358476356,0.823858656192639,0.15740166591764881,0.5979374979572534,0.7141905316030077,0.8917164928342263,0.12341973609582979
64,2011-05-01,2012-10-01,0.815878621378276,-8.980980506070111e-05,-9.633606008134784,-0.3580775186136352,-0.12393163103384369,0.0005104874857285376,-15.331650777444418,-0.48222721160545856,0.762095180832616,0.01563264211511899,0.008414047483459404,0.6538356619139207,0.9808039371888768,0.16675503116892476,0.6551703866675441,0.4258549606948837,0.8931525717751195,0.06743511340726593
65,2011-06-01,2012-11-01,1.0592781795412594,0.00032594530030705154,-9.414514312979744,-0.3854106272877987,-0.3609094426677433,0.0037365395746703648,-18.978167100674856,-0.46938291343612376,0.7368467147101165,0.007756411219295941,0.006685948524122754,0.6455097314425335,0.9472715975646985,0.1356047809505983,0.33902920822592975,0.3373277862212397,0.4379971422427099,0.0629795812042078
66,2011-07-01,2012-12-01,1.1280140388544904,0.0012830277666701095,34.954243678342436,-0.3526032496473668,-0.27462491876152284,0.00509263088079418,-40.60808787427263,-0.3810227290673435,0.4039099080820674,0.2351842785742515,1.6598709913185853e-05,0.0704480683172308,0.7811278088579842,0.30059065469301205,0.39337237072047637,0.08709154553066673,0.26467029900514993,0.25790680040082126
67,2011-08-01,2013-01-01,1.174463632536288,0.003684638840863304,31.88394153024472,-0.1769810881321209,-0.1862100694445405,0.005773417970825157,-15.143326339846109,-0.2887524600432462,0.1838267701075006,0.7081477191941821,2.8730320445153805e-05,0.11687590156344198,0.3152305314682602,0.5053868351916573,0.5993772722040895,0.5553082742303908,0.20834300478712042,0.3849559813072482
68,2011-09-01,2013-02-01,1.3133899359317467,0.004759435167164596,32.30022597559177,-0.13003546198598967,0.019929753344870352,0.014358785137764356,-19.343628006239832,-0.312597965099682,0.040757727090730805,0.5459800519239479,0.0003885758432980086,0.10792071762846274,0.3735167770073965,0.6541598478954647,0.9668625560537839,0.4575127748537148,0.0024031177015710193,0.2233955967230643
69,2011-10-01,2013-03-01,0.7513288464681431,0.005893140454004583,-1.149772248594896,-0.0495054405098158,0.448924370983681,0.014345536514272039,7.153173635795181,-0.35492853102391436,0.03721207036917611,0.9613102104560052,0.004502739490183456,0.9347719352002326,0.33070172022856625,0.8777352929666733,0.36262247907225975,0.7847705350712741,0.009999402246213348,0.23019388712158728
70,2011-11-01,2013-04-01,0.8344387621425247,0.007827453043368252,0.5575114134932793,-0.00833402977316992,0.05419701693580765,0.017700848368474728,-2.1365240199179274,-0.2669298047753466,0.025421371108094906,0.9311113423602828,0.00024806779246065274,0.963331672250843,0.14089314988567878,0.976513444843105,0.842416519178347,0.8829986439685668,0.0015470786888947712,0.3700044078019096
71,2011-12-01,2013-05-01,0.7690964036096233,0.008510450369722786,-1.096755572502582,0.006586244905377029,0.237476426909591,0.017448079336817936,2.409776801638217,-0.27449206640551216,0.05808781443637393,0.9888198343982797,0.0006858073506548193,0.9255671402172304,0.13536743560340622,0.9822094458742767,0.32115342920694145,0.8459768851577185,0.0026819120842464855,0.36213989749108155
72,2012-01-01,2013-06-01,0.7216567958722486,0.0065436834625225305,-5.939374246527656,-0.19582504848711577,0.24476926341655306,0.018695361558852715,3.84171070139517,-0.12869789929309508,0.08716974401407629,0.9142302712449453,0.002128108834356558,0.6530888385722908,0.26182874360157504,0.5505021360630598,0.3382507988416259,0.7892970190733855,0.0030687877110097913,0.7170759067848642
73,2012-02-01,2013-07-01,0.7484306490291499,0.01200350451987263,-7.424214405031608,-0.1401703239261048,0.14114895416708748,0.018638317592580986,4.547482942588096,-0.0687881146386975,0.02469797271482555,0.8717886110020234,0.00042253610335248477,0.5497229398302875,0.016161507081325632,0.6309412297537159,0.514449121301297,0.7194129389997963,0.0012127454071524026,0.8381461949349285
