,StartDate,EndDate,Date,const,szgrowth(-1)+,szgrowth(-1),hpgrowth(-1),const-p,szgrowth(-1)+p,szgrowth(-1)p,hpgrowth(-1)-p,rsquared,rsquared_adj
67,2011-09-01,2013-02-01,2012-06-01,0.1315364138570036,-0.026208519508271355,0.021798443932080188,1.1904691996912105,0.16315256137164483,0.390924287710368,0.255829831176672,3.095380807360372e-05,0.7542483161033943,0.7015872409826931
68,2011-10-01,2013-03-01,2012-07-01,0.1009784783617253,-0.017863905355456976,0.01813073711475742,1.0676319595292973,0.2504181973997145,0.5442546521599576,0.3439306506708789,2.301126552027268e-06,0.8283816103622682,0.7916062411541829
69,2011-11-01,2013-04-01,2012-08-01,0.08289665495820739,-0.007342397315978952,0.010185707103098213,1.0182284099836756,0.33176821924261424,0.8050606544269274,0.6032591585514027,1.5971089507145674e-07,0.8690202751235858,0.8409531912214971
70,2011-12-01,2013-05-01,2012-09-01,0.07414930328343497,-0.005147768926284213,0.009290425768577321,0.983755177477522,0.40396983706238365,0.8655674183547711,0.6473118399993054,1.0618171407483896e-07,0.87811346112322,0.8519949170781957
71,2012-01-01,2013-06-01,2012-10-01,0.07245693453791373,-0.001382963233011833,0.004617668330453097,0.9501505487400136,0.4087564022141926,0.963703164497081,0.82114202557057,7.121573065769579e-08,0.8843699245088767,0.8595920511893503
72,2012-02-01,2013-07-01,2012-11-01,0.07692516486449326,-0.004970540300014763,0.007597497482436221,0.9531769761590161,0.29965766882243045,0.8241026998092867,0.5728454385599269,6.739837610990061e-08,0.8849428820756435,0.8602877853775672
73,2012-03-01,2013-08-01,2012-12-01,0.07461064442157861,-0.003068216344296824,0.00664685175001241,0.9405833301363562,0.3127525334016922,0.8862505081556995,0.6086932661731823,6.68743867536402e-08,0.8831725180902181,0.8581380576809792
74,2012-04-01,2013-09-01,2013-01-01,0.1068974452215544,-1.7999971334014403e-05,0.008209383498644236,0.8863010843272865,0.07625774439001447,0.9991320811532471,0.4127874313734543,5.164405206212055e-09,0.919877121073753,0.9027079327324143
75,2012-05-01,2013-10-01,2013-02-01,0.10258985027723193,0.002494001480378002,0.005666116526372902,0.8619725125913487,0.1077705243404618,0.8866755838370539,0.596443448112484,3.7260185298195514e-08,0.8937806621793136,0.8710193755034523
76,2012-06-01,2013-11-01,2013-03-01,0.09915480010015754,0.005958534201706703,0.004422083328216324,0.8423095727281096,0.13965396420819137,0.7359156016200806,0.6819639321341968,2.0393252566156045e-07,0.8684186906869805,0.8402226958341906
77,2012-07-01,2013-12-01,2013-04-01,0.08175951121681853,0.007788238237719295,0.0026355727963669716,0.8489885155698661,0.28256200048497926,0.6747188273717603,0.812955176417681,7.108301387263179e-07,0.8398863146346566,0.8055762391992258
78,2012-08-01,2014-01-01,2013-05-01,0.052322667655830546,0.005021685552521672,0.0060686639002423,0.8958634242621041,0.4856948605387231,0.7804948609511814,0.5830657299326252,5.698605675582628e-07,0.8446501901661031,0.8113609452016967
79,2012-09-01,2014-02-01,2013-06-01,0.07413215069517431,0.00730099484677197,0.003298708539209355,0.8610837079981519,0.3042284915584898,0.669662646159715,0.755487158730146,6.345333584435295e-07,0.8430457914316725,0.8094127467384594
80,2012-10-01,2014-03-01,2013-07-01,0.07612630269883616,0.009557612036069935,0.0013836848316274557,0.845167404285387,0.32328466243972487,0.575867571330029,0.8958054195203042,2.1425942336400433e-06,0.8146459010855845,0.774927165603924
81,2012-11-01,2014-04-01,2013-08-01,0.03479053026115782,0.013807966633688423,-2.0958712346939856e-05,0.882697939398852,0.69106241066093,0.45703295303681146,0.9985481585330229,7.151583446867598e-06,0.7816800099564039,0.7348971549470619
82,2012-12-01,2014-05-01,2013-09-01,-0.05512516363350806,0.02015041957807158,-0.0022930558746876587,0.9889312811598538,0.5288078199637418,0.282995680773762,0.8425574116642499,2.0557643351105155e-06,0.8204150858386682,0.7819326042326685
83,2013-01-01,2014-06-01,2013-10-01,-0.16259827482740474,0.020752743164352057,0.0003756056724566869,1.1368642613485371,0.04286117057751983,0.24888557696708413,0.9734010901867609,9.746812427025999e-08,0.8887874786282518,0.8649562240485915
84,2013-02-01,2014-07-01,2013-11-01,-0.21666697778536048,0.0326270622966913,-0.0016703554675563288,1.190331923241732,0.0036089165135373574,0.26501068651383863,0.8945102152580848,1.767522874517855e-08,0.9280864043646213,0.9126763481570401
85,2013-03-01,2014-08-01,2013-12-01,-0.21124294764634707,0.00944303025552027,-0.000545627781238677,1.195281778663678,4.6551929693544716e-06,0.40622852679976085,0.9231475139651111,1.4863444406798205e-14,0.9881610980019305,0.9856241904309156
86,2013-04-01,2014-09-01,2014-01-01,-0.13852738462371803,0.006238976426938811,-0.00316594443762451,1.05849479439621,0.008831872964706772,0.7563779401690337,0.7549220616163845,1.5828053067805493e-11,0.969099062251787,0.9624774327343127
